e, e_dot, e_int, stamp, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833814773608896, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833814833647992, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833814980625522, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833815073676121, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833815173621836, 
4.125911351970921, 0.0, 0.8251822703941842, 1732833815269941556, 
4.125912464100083, 3.7070972069841446e-06, 0.8251823445361284, 1732833815380810833, 
4.129058163152419, 0.010489370604993553, 0.8253921319482282, 1732833815473797793, 
4.133351692483526, 0.024797427944808586, 0.8258881546490685, 1732833815523753893, 
4.1486939452896845, 0.06545260712421748, 0.8274069200617086, 1732833815670646143, 
4.1567490823778765, 0.07799129964783565, 0.8292529813434057, 1732833815763799599, 
4.166500217583154, 0.05935424097823253, 0.8314628830167143, 1732833815873618449, 
4.17505786683464, 0.061029281522545865, 0.8332204777863781, 1732833815973819036, 
4.1845196157806495, 0.06006466065831736, 0.8350718466798962, 1732833816082966985, 
4.192674458027347, 0.05872197064235548, 0.8368167960428425, 1732833816181712068, 
4.197776778743765, 0.04419054321038433, 0.8383313901701174, 1732833816273662663, 
4.1983000747580626, 0.018752055769051996, 0.8392500874352783, 1732833816373753526, 
4.198009853313398, 0.0007769152321094689, 0.8396057804543484, 1732833816470231533, 
4.19795772742339, -0.0011411577822428853, 0.8396178436996566, 1732833816579421550, 
4.197964256278689, -0.00015199011569618412, 0.8395954558010317, 1732833816673802425, 
4.200266010741913, 0.0076942777284116914, 0.839745866296266, 1732833816773635968, 
4.208957582583322, 0.03664442101544374, 0.8404791899735948, 1732833816883542408, 
4.217023684576265, 0.05585891278117335, 0.8417498185267667, 1732833816980627603, 
4.223766918591386, 0.04936445336021519, 0.8433165457167315, 1732833817073630271, 
4.230507008165413, 0.04494441196382463, 0.844753174088871, 1732833817173584552, 
4.238176425618259, 0.04803169008957534, 0.8461633568250039, 1732833817283335662, 
4.244396606688844, 0.04629866174477174, 0.8475386693648344, 1732833817380816148, 
4.250179399533758, 0.040009913051664014, 0.8488501621227241, 1732833817473662964, 
4.256148001699414, 0.03917131670190107, 0.8500482671948011, 1732833817573593245, 
4.262028823890733, 0.039498081189917045, 0.8512237483415938, 1732833817682996644, 
4.266846307659113, 0.035661019865663356, 0.8523348755499507, 1732833817780634154, 
4.271063906257296, 0.030116941221874544, 0.8533292691871428, 1732833817873634436, 
4.275301208797781, 0.028183003795557344, 0.8542140948476127, 1732833817973625493, 
4.2797233851109695, 0.02886492951224599, 0.8550725666777363, 1732833818083093143, 
4.282943524675579, 0.02547438625932763, 0.8558645412389553, 1732833818180630909, 
4.28587775735253, 0.020514574138535597, 0.8565696444759385, 1732833818273802897, 
4.288453649724502, 0.01836708349641114, 0.8571516621168408, 1732833818373603000, 
4.2904583524479945, 0.015268650318214227, 0.8576526506350018, 1732833818470171363, 
4.292302138238746, 0.012828295047479324, 0.8580809426940829, 1732833818581754856, 
4.293485882414707, 0.010091766555708759, 0.8584164248734298, 1732833818673645930, 
4.294014570398328, 0.005708107198607593, 0.8586535060701187, 1732833818773771587, 
4.294318112187677, 0.0027740992432316127, 0.8587879043333808, 1732833818871178147, 
4.294093838782083, 0.000264227945849053, 0.8588284347578726, 1732833818981779309, 
4.293628093753446, -0.002300061447435553, 0.8588026696482137, 1732833819073776617, 
4.2927591590667635, -0.004448932384398437, 0.8586987394401528, 1732833819173656459, 
4.291219168234117, -0.008029751731095658, 0.8585070947369552, 1732833819271435954, 
4.289139127972821, -0.012066770313140887, 0.85820783035158, 1732833819380736054, 
4.2868540893450655, -0.014550262963505626, 0.8578141590368004, 1732833819473651417, 
4.284024868740143, -0.017047530775592772, 0.8573345390705354, 1732833819573608975, 
4.280351885429473, -0.02167401305197399, 0.8567487229009788, 1732833819683536274, 
4.276649981502202, -0.024582957459804433, 0.8560684490447878, 1732833819781658262, 
4.272853365985737, -0.024995064812453432, 0.8553236821944941, 1732833819873655772, 
4.268201334378507, -0.0281621570789851, 0.854513645457763, 1732833819973622367, 
4.2628247670978725, -0.03342866295954927, 0.8535919644974744, 1732833820083411801, 
4.257775376665116, -0.03475319237796981, 0.8525867652094329, 1732833820180903601, 
4.252447975870875, -0.03458930408999213, 0.8515365413089242, 1732833820273655585, 
4.2464548213360365, -0.03773518443026388, 0.8504452115914686, 1732833820373650441, 
4.240168474396175, -0.040931671582331575, 0.8492714181068725, 1732833820471182201, 
4.232771206547949, -0.0456120492936248, 0.847959633485344, 1732833820581691896, 
4.226448071960329, -0.04573467478615534, 0.8466258501936302, 1732833820673665308, 
4.2189713277056, -0.045999596141162634, 0.8452127070809252, 1732833820773826913, 
4.2107714152507025, -0.05225552236542086, 0.8437460543277755, 1732833820883384908, 
4.2030650272663115, -0.05302100146429586, 0.8421871846815078, 1732833820981810051, 
4.195656833945322, -0.05038193768460116, 0.8406328850974889, 1732833821073666544, 
4.187496967213267, -0.051893533510147805, 0.8390812552283267, 1732833821173662105, 
4.179083563223096, -0.0552442357407538, 0.8374824909587789, 1732833821271329270, 
4.169832994597385, -0.05887990871960606, 0.8357609016689165, 1732833821380921475, 
4.161741760961532, -0.05780600753854633, 0.8340438879188009, 1732833821473670217, 
4.152620312617666, -0.0573756065990653, 0.8322796712117723, 1732833821573669974, 
4.142839983147113, -0.06300592604806236, 0.8304801371150873, 1732833821683763939, 
4.13363646234875, -0.06327950089638712, 0.828606450540902, 1732833821781807232, 
