x, y, theta, stamp, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.536725338521426e-07, 1729806839915597408, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.536728749121628e-07, 1729806839964713553, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.53673215972183e-07, 1729806840014997431, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.536735570322032e-07, 1729806840066039318, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.536738980922234e-07, 1729806840115998302, 
-8.235886639340606e-08, 9.653841459567047e-08, -9.53674352838917e-07, 1729806840175744795, 
3.995637962361798e-05, 2.001515167648904e-05, -9.536746938989373e-07, 1729806840224602888, 
0.0030227932147681713, -7.803161679476034e-06, 0.0076584402991323325, 1729806840275606165, 
0.006667033303529024, 0.00019206604338251054, 0.018242042545049342, 1729806840314599411, 
0.013137192465364933, 0.0004186226287856698, 0.036300001085120284, 1729806840365703458, 
0.030116625130176544, 0.0017304903594776988, 0.0853798128391549, 1729806840465108824, 
0.05598733201622963, 0.004962913691997528, 0.16314974175319863, 1729806840574562851, 
0.08533373475074768, 0.011037888005375862, 0.2502599297193147, 1729806840675597692, 
0.11253741383552551, 0.01873057894408703, 0.3315077517163916, 1729806840766701730, 
0.14367254078388214, 0.03102142922580242, 0.4242300256369853, 1729806840876043515, 
0.17036867141723633, 0.04448144510388374, 0.510355521813972, 1729806840974739020, 
0.19697965681552887, 0.06039109826087952, 0.5935869798892085, 1729806841075700020, 
0.21960729360580444, 0.07655581831932068, 0.662622681334402, 1729806841165721785, 
0.24569833278656006, 0.0983942449092865, 0.7369868746535402, 1729806841275982339, 
0.2679372727870941, 0.11977960169315338, 0.7881831861090333, 1729806841375609725, 
0.2895768880844116, 0.14208555221557617, 0.8166007203523474, 1729806841475614095, 
0.3082602024078369, 0.1623634248971939, 0.8329417226498624, 1729806841565733472, 
0.328546941280365, 0.185238316655159, 0.8526561497502484, 1729806841665721383, 
0.35028162598609924, 0.21101076900959015, 0.8714322850973777, 1729806841774806805, 
0.3699031174182892, 0.2349163293838501, 0.8815830373850265, 1729806841874616001, 
0.38770774006843567, 0.25664040446281433, 0.8871199436609855, 1729806841966733114, 
0.4064198136329651, 0.279726505279541, 0.8854793366070878, 1729806842064123251, 
0.4286964535713196, 0.30630338191986084, 0.8613673262059929, 1729806842175620667, 
0.44800376892089844, 0.32852816581726074, 0.8457983232679067, 1729806842273615044, 
0.4665837287902832, 0.3497203290462494, 0.8423764141710919, 1729806842364769552, 
0.4863082766532898, 0.37194496393203735, 0.8383985698583891, 1729806842463395546, 
0.5099079012870789, 0.39813464879989624, 0.8302601260787417, 1729806842575804759, 
0.5301995277404785, 0.4199008345603943, 0.7996270515360072, 1729806842672628439, 
0.5500091910362244, 0.4398665428161621, 0.7716512778996375, 1729806842765844680, 
0.5713210701942444, 0.4604566991329193, 0.7644321178301016, 1729806842862393108, 
0.5962028503417969, 0.48449379205703735, 0.7617368578774835, 1729806842975636917, 
0.6175142526626587, 0.5047712922096252, 0.7539681850029123, 1729806843073025201, 
0.6388295888900757, 0.5244746208190918, 0.7412322520654483, 1729806843165849726, 
0.6619414687156677, 0.5450894832611084, 0.7090187950282817, 1729806843265964759, 
0.6874651908874512, 0.5666553378105164, 0.6837936082771706, 1729806843375274562, 
0.71054607629776, 0.5852368474006653, 0.6786203064803888, 1729806843472025156, 
0.732948899269104, 0.6030184626579285, 0.6704543816159214, 1729806843566054079, 
0.7572773098945618, 0.6219903826713562, 0.65130841384378, 1729806843665361556, 
0.7846328616142273, 0.642167329788208, 0.6110426620844861, 1729806843775657974, 
0.8084233403205872, 0.65853351354599, 0.5789039262553133, 1729806843870660258, 
0.8327233791351318, 0.6742404103279114, 0.5632569846128512, 1729806843965666840, 
0.8586398363113403, 0.6904029250144958, 0.5530311616723929, 1729806844065897039, 
0.88792884349823, 0.7080487012863159, 0.5327690411098138, 1729806844175645762, 
0.9146441221237183, 0.7233566641807556, 0.4968739845971128, 1729806844276645767, 
0.9391005039215088, 0.7363198399543762, 0.46558726881856544, 1729806844365701001, 
0.9663648009300232, 0.74996417760849, 0.4517180187257099, 1729806844465566569, 
0.9962086081504822, 0.7642657160758972, 0.44103561861344587, 1729806844575648036, 
1.0241669416427612, 0.7771849036216736, 0.42603835683364355, 1729806844675642828, 
1.051093339920044, 0.7890670299530029, 0.40056587141437994, 1729806844770940126, 
1.0813565254211426, 0.8014546036720276, 0.3701091695380037, 1729806844880094665, 
1.1076022386550903, 0.8114941716194153, 0.360310836682456, 1729806844971753947, 
1.1360583305358887, 0.8221631050109863, 0.35316986146395507, 1729806845071842829, 
1.1637417078018188, 0.8321757912635803, 0.3416175701948895, 1729806845165664346, 
1.192577600479126, 0.8421669602394104, 0.32049240114264893, 1729806845265308504, 
1.2242703437805176, 0.8525285124778748, 0.29594728350107263, 1729806845375679309, 
1.2533466815948486, 0.8612304329872131, 0.28453328556116925, 1729806845475654726, 
1.2801862955093384, 0.868803858757019, 0.2758599058193125, 1729806845565694443, 
1.309528112411499, 0.8769133687019348, 0.2636608816202988, 1729806845665770066, 
1.3422834873199463, 0.8853245973587036, 0.24101488037056826, 1729806845775790378, 
1.3717747926712036, 0.8925832509994507, 0.22611459663866293, 1729806845875658340, 
1.398707628250122, 0.8984630703926086, 0.21546312013634492, 1729806845965714986, 
1.4316158294677734, 0.9056133031845093, 0.20481161035373294, 1729806846075544833, 
1.4618185758590698, 0.9115822315216064, 0.18874773671003803, 1729806846175659246, 
1.4919297695159912, 0.9169785976409912, 0.17433597017794716, 1729806846275663794, 
1.5192854404449463, 0.9217668771743774, 0.16489402207830547, 1729806846365724443, 
1.5491050481796265, 0.9266642928123474, 0.15564675299113825, 1729806846465308319, 
1.5822792053222656, 0.9317256212234497, 0.1461665463615881, 1729806846575681156, 
1.6130385398864746, 0.9361302256584167, 0.1357010185127247, 1729806846675667929, 
1.640290379524231, 0.9397691488265991, 0.1262778214087077, 1729806846766724464, 
1.673418641090393, 0.9439307451248169, 0.11853285097103303, 1729806846875740083, 
1.7038427591323853, 0.9475439786911011, 0.11135743055623598, 1729806846975664967, 
1.7346099615097046, 0.9509016275405884, 0.10479093447215661, 1729806847075761561, 
1.7617956399917603, 0.9537883400917053, 0.0996999098362478, 1729806847165744161, 
1.7955286502838135, 0.9570667147636414, 0.09453735505543247, 1729806847275944053, 
1.826036810874939, 0.9598221778869629, 0.08591209914498538, 1729806847375709983, 
1.8564742803573608, 0.9624199867248535, 0.08139467196812214, 1729806847475677581, 
1.8837366104125977, 0.9646648168563843, 0.07834226240946768, 1729806847566788297, 
1.91461980342865, 0.9672309756278992, 0.07280262744578805, 1729806847665396827, 
1.9481682777404785, 0.9695568680763245, 0.06658217504755742, 1729806847777684261, 
1.978245735168457, 0.9716653227806091, 0.061755334335636014, 1729806847874672015, 
2.0062386989593506, 0.9733667373657227, 0.058247373913677285, 1729806847966774004, 
2.0398201942443848, 0.9752033352851868, 0.05310092682452427, 1729806848077064193, 
2.070281982421875, 0.9767817258834839, 0.049809974517135674, 1729806848177810537, 
2.0999109745025635, 0.9782159328460693, 0.04606646613583363, 1729806848273685817, 
2.127776861190796, 0.9795441627502441, 0.0435136683411945, 1729806848365775966, 
2.1613945960998535, 0.981073260307312, 0.03858438069497499, 1729806848475516639, 
2.1916592121124268, 0.9822188019752502, 0.03578363551849798, 1729806848575688953, 
2.2213082313537598, 0.9832746982574463, 0.033358088267976836, 1729806848672684808, 
2.2497591972351074, 0.9842579960823059, 0.03210700935988723, 1729806848765802261, 
2.28007435798645, 0.9852912425994873, 0.03011981591504914, 1729806848866220953, 
2.3121871948242188, 0.9864267110824585, 0.025368826902171536, 1729806848975736591, 
