e, e_dot, e_int, stamp, 
2.6876398558249632, 0.0, 0.267151463484718, 1729806840014997431, 
2.6876398558249632, 0.0, 0.27232716443595406, 1729806840066039318, 
2.6876398558249632, 0.0, 0.2714539663726357, 1729806840115998302, 
2.6876398558249632, 0.0, 0.29484881238748883, 1729806840175744795, 
2.6875953004398174, -0.0003039781976059102, 0.2918884008859173, 1729806840224602888, 
2.684831157075706, -0.018369113921540132, 0.2682964214470101, 1729806840275606165, 
2.6813686995287402, -0.04766391587307378, 0.24160452036274085, 1729806840314599411, 
2.6752698058174644, -0.06937967206999408, 0.24150488277527932, 1729806840365703458, 
2.659007333632069, -0.09431340138114346, 0.40214338334683736, 1729806840465108824, 
2.633787645554643, -0.13133701746140014, 0.5547350581268825, 1729806840574562851, 
2.604296930952044, -0.1741000359949277, 0.5540833122190215, 1729806840675597692, 
2.5761941879916197, -0.2001184235805974, 0.5004755873347364, 1729806840766701730, 
2.5427223258148732, -0.20486336796656532, 0.51602862504643, 1729806840876043515, 
2.5129258723459795, -0.2026747531030848, 0.5292359359074312, 1729806840974739020, 
2.482295735229187, -0.20176289182657303, 0.5016665135422026, 1729806841075700020, 
2.45527948146238, -0.201164618198545, 0.4743057662066339, 1729806841165721785, 
2.422975623026937, -0.19769516461968004, 0.49139606376540634, 1729806841275982339, 
2.394474140431888, -0.19301942521575877, 0.5088193864647558, 1729806841375609725, 
2.366262693870353, -0.18939431360866144, 0.4780323774852329, 1729806841475614095, 
2.3416047579405257, -0.18523875960068514, 0.45010793199704696, 1729806841565733472, 
2.3146083577879804, -0.18120359415651968, 0.4450079437361478, 1729806841665721383, 
2.2853555351389523, -0.17938700130756172, 0.48376563136172424, 1729806841774806805, 
2.258840978341244, -0.17793893532285368, 0.47758914117336837, 1729806841874616001, 
2.2348692303653284, -0.17529455187237555, 0.4336936888948704, 1729806841966733114, 
2.209698700832292, -0.17289390381210668, 0.42344819602406963, 1729806842064123251, 
2.180165435051172, -0.17444299221921597, 0.461274780717721, 1729806842175620667, 
2.1549398808164892, -0.17409895401642184, 0.4570275760973583, 1729806842273615044, 
2.1308251124630053, -0.17398888840030638, 0.40767451033543933, 1729806842364769552, 
2.105415100901662, -0.17406279555162163, 0.404307122215369, 1729806842463395546, 
2.0752770559760214, -0.1752500674861881, 0.4439841178064623, 1729806842575804759, 
2.049701941826953, -0.17741706822390246, 0.4345344606006995, 1729806842672628439, 
2.0251906732471774, -0.17569724354902028, 0.38959258614098896, 1729806842765844680, 
1.9991608822907674, -0.17751802988606058, 0.3842135838052474, 1729806842862393108, 
1.9689003503700202, -0.17893974667100432, 0.41911257474831515, 1729806842975636917, 
1.94317401981996, -0.1771260839651693, 0.4150319511484678, 1729806843073025201, 
1.917688290769885, -0.17957354017542212, 0.3696318438481635, 1729806843165849726, 
1.8903447639494364, -0.18255974337060668, 0.36987845030936073, 1729806843265964759, 
1.8605504461355746, -0.1818962514221517, 0.3957140566729475, 1729806843375274562, 
1.8339163566053183, -0.18261790746615958, 0.38360282953413377, 1729806843472025156, 
1.8082077750087873, -0.18289915982862073, 0.34993253271708763, 1729806843566054079, 
1.7804586415719843, -0.18427928305735086, 0.3494608773566051, 1729806843665361556, 
1.7496079942285385, -0.18637770961411473, 0.37297436969482045, 1729806843775657974, 
1.7230985452955039, -0.18624894145460322, 0.3594893310235365, 1729806843870660258, 
1.6962867612159667, -0.18708329186082742, 0.3273848518117354, 1729806843965666840, 
1.667874205244428, -0.18856092036894867, 0.3310733903956178, 1729806844065897039, 
1.635962165021481, -0.1914155630509432, 0.3499734883386095, 1729806844175645762, 
1.6070649773300125, -0.1922948121749896, 0.3449887374464421, 1729806844276645767, 
1.580839825112666, -0.19353087642590952, 0.3056003964685354, 1729806844365701001, 
1.5517861332604426, -0.19513663103191262, 0.2984754042683881, 1729806844465566569, 
1.5201405994682564, -0.19280059467691868, 0.32561151445531694, 1729806844575648036, 
1.4906186257501217, -0.19423629272673945, 0.3194941534756815, 1729806844675642828, 
1.4623116743009046, -0.19742448519832015, 0.29118512156176696, 1729806844770940126, 
1.43067586141127, -0.19562141536496216, 0.29874544413182835, 1729806844880094665, 
1.4033668745252985, -0.19592204205484323, 0.2875891151633295, 1729806844971753947, 
1.3738198836186142, -0.1977159151183576, 0.26894997722131225, 1729806845071842829, 
1.3451533280180918, -0.200250344177788, 0.2664548703071229, 1729806845165664346, 
1.3153776507903687, -0.2014545365044181, 0.260169470928762, 1729806845265308504, 
1.2827568568039593, -0.1981254884087645, 0.27604981629816416, 1729806845375679309, 
1.2529427799920052, -0.19792348120541933, 0.2700198526912643, 1729806845475654726, 
1.225489605542836, -0.2010382656855041, 0.23822762596078856, 1729806845565694443, 
1.1955156247664067, -0.2014713419288111, 0.23282462504024842, 1729806845665770066, 
1.162139030933367, -0.20096028963911797, 0.2509346812685501, 1729806845775790378, 
1.132136898206486, -0.20126185175990594, 0.2441554419563876, 1729806845875658340, 
1.1048147025767983, -0.20126899719467403, 0.21519031859508575, 1729806845965714986, 
1.0714503707729373, -0.20239033651209923, 0.2204349558428863, 1729806846075544833, 
1.0408892738682787, -0.2030145736990933, 0.2251410295774897, 1729806846175659246, 
1.0104725233145442, -0.20313846086489193, 0.20831130881648807, 1729806846275663794, 
0.9828561620759357, -0.20359849724248202, 0.192233078055818, 1729806846365724443, 
0.9527828779620395, -0.20287710366377856, 0.18623797600966535, 1729806846465308319, 
0.9193607691427977, -0.2016001629808392, 0.19980879185040745, 1729806846575681156, 
