x, y, theta, stamp, 
-8.302502862989058e-08, 9.585222215946487e-08, -9.536611042772977e-07, 1729803022479733875, 
-8.302502862989058e-08, 9.585222215946487e-08, -9.536629232710382e-07, 1729803022519754252, 
-8.302502862989058e-08, 9.585222215946487e-08, -9.536665612585189e-07, 1729803022578597703, 
-8.302502862989058e-08, 9.585222215946487e-08, -9.536692897491297e-07, 1729803022628594450, 
-8.302502862989058e-08, 9.585222215946487e-08, -9.536747467303507e-07, 1729803022718600855, 
-6.226876791970426e-08, 7.188913997424606e-08, -7.152590097154071e-07, 1729803022769749739, 
-6.226876791970426e-08, 7.188913997424606e-08, -7.152621929543722e-07, 1729803022819667714, 
-6.226876791970426e-08, 7.188913997424606e-08, -7.152644666964901e-07, 1729803022868343612, 
-4.151251431494529e-08, 4.792607199988197e-08, -4.768477210209368e-07, 1729803022928193831, 
-4.151251431494529e-08, 4.792607199988197e-08, -4.768477210209368e-07, 1729803022978648380, 
-4.151251431494529e-08, 4.792607199988197e-08, -4.768477210209368e-07, 1729803023029602810, 
-4.151251431494529e-08, 4.792607199988197e-08, -4.768477210209368e-07, 1729803023079630670, 
1.9681838239193894e-05, 1.978050386242103e-05, -4.768477210209368e-07, 1729803023119588492, 
0.0029053837060928345, 0.00018262281082570553, 0.0008566353237307928, 1729803023168584577, 
0.01858031190931797, -0.00015612904098816216, 0.00041031473295480156, 1729803023279664518, 
0.04028969258069992, -0.000415050977608189, 0.001639115896817451, 1729803023378661061, 
0.07184251397848129, -0.0003695464401971549, -0.0006506439554290979, 1729803023479806810, 
0.10097997635602951, -0.00039595694397576153, -0.004179709806218348, 1729803023570590357, 
0.13479675352573395, -0.0006972787668928504, -0.004926671371375475, 1729803023679905727, 
0.16556233167648315, -0.0009082908509299159, -0.005032770447707904, 1729803023779326497, 
0.19595003128051758, -0.0011753063881769776, -0.003246061925894747, 1729803023879701716, 
0.22391757369041443, -0.0010166683932766318, -0.0041239212147202425, 1729803023969590610, 
0.2581050395965576, -0.0012405378511175513, -0.004015677215730271, 1729803024079642296, 
0.28868284821510315, -0.0013967228587716818, -0.00447105697202719, 1729803024178604435, 
0.3163405656814575, -0.0017170923529192805, -0.00458072778604837, 1729803024279583709, 
0.33147555589675903, -0.001903859549202025, -0.0047576309480093565, 1729803024369711281, 
0.33968764543533325, -0.0019605502020567656, -0.005261408183322671, 1729803024480025264, 
0.3394443094730377, -0.0018929500365629792, -0.006701219145840635, 1729803024559696066, 
0.3429528772830963, -0.0018595983274281025, -0.004244075614909808, 1729803024679702864, 
0.355901300907135, -0.002150546060875058, -0.0047190062657243275, 1729803024768603512, 
0.38085728883743286, -0.002336680656298995, -0.005049931484072734, 1729803024879317378, 
0.41219815611839294, -0.002548523712903261, -0.0035359714097629074, 1729803024980586252, 
0.4444047510623932, -0.002363472245633602, -0.0033073273458911604, 1729803025078649485, 
0.47280657291412354, -0.002420461969450116, -0.0036082119497958527, 1729803025170715710, 
0.5060418844223022, -0.0023966587614268064, -0.0033433302310553895, 1729803025280546178, 
0.5368232727050781, -0.0026734713464975357, -0.002363430261692309, 1729803025380843930, 
0.5670754313468933, -0.002739680465310812, -0.0037298055854055635, 1729803025477773558, 
0.5955528616905212, -0.0027903264854103327, -0.004180417239545308, 1729803025568623123, 
0.6257048845291138, -0.0026782348286360502, -0.0043246633397645414, 1729803025667308687, 
0.6603474020957947, -0.002897468628361821, -0.002724151949124418, 1729803025779294936, 
0.6903260350227356, -0.0031311281491070986, -0.0008809224299911437, 1729803025878063449, 
0.7187199592590332, -0.0030445063021034002, -0.00025101473187405683, 1729803025969647553, 
0.7486469745635986, -0.003062253352254629, -0.0005929080849659179, 1729803026066527436, 
0.7832635641098022, -0.0030992445535957813, -0.0025865709730747335, 1729803026179211423, 
0.8121504187583923, -0.0029408575501292944, -0.0010573490650982694, 1729803026276718028, 
0.8400096893310547, -0.0028799630235880613, 0.0030670610498225257, 1729803026370024468, 
0.8688937425613403, -0.0028995259199291468, 0.006264022867491257, 1729803026466832376, 
0.899540364742279, -0.002735436661168933, 0.007051997988852263, 1729803026579820781, 
0.9154273867607117, -0.002487288787961006, 0.007365041935399127, 1729803026676240214, 
0.930459201335907, -0.002445789286866784, 0.00927956301901833, 1729803026771868371, 
0.9490566253662109, -0.002163258846849203, 0.008552380619697778, 1729803026870199430, 
0.9686946868896484, -0.0018497039563953876, 0.008902862230053146, 1729803026979806950, 
