e, e_dot, e_int, stamp, 
-1.286102644520373e-06, -5.864388316620714e-11, -1.277770500825093e-07, 1729802952415342596, 
-1.500550780885371e-06, -1.1904147524246113e-06, -1.496010756623475e-07, 1729802952475393308, 
-1.715001580682461e-06, -2.6069602874969612e-06, -1.6582976280387596e-07, 1729802952525855127, 
-1.715001580682461e-06, -1.4165878549158784e-06, -1.650238309338205e-07, 1729802952575802207, 
-1.929456885306568e-06, -1.4004899394354645e-06, -1.804172971837313e-07, 1729802952626845131, 
-1.9294521735387176e-06, -1.400455058895943e-06, -1.7849629458223596e-07, 1729802952671872797, 
-1.929437621538854e-06, 1.1113923637610421e-10, -2.0960705237934025e-07, 1729802952735480842, 
-1.929441225155964e-06, 5.25293637522595e-11, -2.203987628816157e-07, 1729802952786101974, 
-1.9294430441559654e-06, -4.404098759812331e-11, -1.5526716387721913e-07, 1729802952815953473, 
1.2873914818357133e-06, 1.8016869893513374e-05, -7.660190978177254e-08, 1729802952875468637, 
-0.0017414338143057887, -0.011525024301415526, -6.37834767135114e-05, 1729802952925793942, 
-0.0007907433130841816, -0.00837567829544652, -0.00012686168489326792, 1729802953025844629, 
-0.0009013585026365148, 0.002831661259446651, -0.00024021645893709334, 1729802953135679452, 
-0.000688021342149483, 0.0005511613186240692, -0.00015075621696560384, 1729802953215863641, 
0.0035456439109876657, 0.013724045418121415, 0.0001239727237475682, 1729802953325796000, 
0.0032403401781727894, 0.011809349805700779, 0.0004247119236982904, 1729802953424808140, 
0.0018976107855243987, -0.005072909256340463, 0.000606865636397109, 1729802953535455356, 
0.0012416237115393317, -0.006761194115922892, 0.00040649097680088624, 1729802953615960841, 
0.0017514453905155, -0.0011690902252306896, 0.00031032217147307936, 1729802953725810590, 
0.001441036716322956, 0.0005122323808154998, 0.0003101511433480893, 1729802953825800991, 
0.0012269660781276512, -0.0016857652568925431, 0.00030878180062005343, 1729802953935417166, 
0.0010348516842397662, -0.001449139669538476, 0.00023432580955349462, 1729802954015648427, 
0.0014285877571724732, 0.0003906063394667496, 0.00023450690115821895, 1729802954126052233, 
0.0023387582976044613, 0.004230513253949321, 0.0003363878640321194, 1729802954225794624, 
0.00232488093165101, 0.002990450989860004, 0.00038571364791525653, 1729802954315989500, 
0.002565034156131808, 0.0006168338092439527, 0.0005060317554291024, 1729802954435804841, 
0.002565034156131808, 0.0006681204106153039, 0.0005214261047308718, 1729802954525820347, 
0.002565034156131808, 0.0, 0.00048741489549277865, 1729802954625827611, 
0.002735203827831936, 0.0006325228758270905, 0.0004973080669836434, 1729802954715505354, 
0.003169721501700852, 0.0018259065006373, 0.0005958511470667421, 1729802954836873891, 
0.0028847906275899548, 0.00012692116783819606, 0.000616529677668583, 1729802954925931839, 
0.004224792688428066, 0.0034003082760861755, 0.0006477873026457203, 1729802955025929663, 
0.005073829688883848, 0.007604714488934902, 0.0007723804712085679, 1729802955116120041, 
0.007781553705510865, 0.010695678183360598, 0.0011934166748555396, 1729802955235544014, 
0.007426442182076956, 0.0062463994211544175, 0.0014176397696493105, 1729802955325811190, 
0.007148499212051018, -0.0022376944997698107, 0.0014179965764170633, 1729802955425823828, 
0.007648007266283413, 0.0005887181362398291, 0.001554938006601938, 1729802955535720959, 
0.009174010973632213, 0.006595680253438159, 0.0016780699052134948, 1729802955635840559, 
0.01056200104415845, 0.010221796601580435, 0.0017353346308543439, 1729802955725831981, 
0.011480144470881918, 0.008202354093374423, 0.0019767021548969545, 1729802955825809701, 
0.011325966812071035, 0.0025918639692191995, 0.0023300683112447247, 1729802955935319556, 
0.012971666120731772, 0.004971023640078721, 0.002508539137178079, 1729802956036153047, 
0.014441778572835257, 0.01088849678332493, 0.002463551676894537, 1729802956126098268, 
0.017041102020931523, 0.014135277807949952, 0.0028107726279370574, 1729802956225837084, 
0.0186954514549076, 0.014839828093276913, 0.003167351758099883, 1729802956315463974, 
0.01824989959519026, 0.004917180465229654, 0.0037760029200122917, 1729802956435667664, 
0.017906249227433904, -0.0025040414190094697, 0.0038488943546196555, 1729802956525971653, 
0.015358700505225576, -0.00977243686145971, 0.0032653811472186053, 1729802956625829211, 
0.01701280020842093, -0.0035008035593121736, 0.0035204764075254164, 1729802956736033345, 
0.020186253664086922, 0.01563981242190099, 0.003672984509132721, 1729802956835483403, 
0.022901447976625376, 0.02069762092189092, 0.0037945105936245385, 1729802956925441610, 
0.02518323677608094, 0.01765194148699614, 0.0043273623750413725, 1729802957025638796, 
0.027260929257080527, 0.015263786372748231, 0.004783429951712449, 1729802957115901135, 
0.0331539795015291, 0.024132563437591556, 0.005980594857305927, 1729802957235243624, 
0.03314416058674926, 0.016424083650286785, 0.006582004026417533, 1729802957326955095, 
0.044417773420742636, 0.03794590925606125, 0.007036023133654658, 1729802957425894351, 
