imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.014092326164245605, 0.016871929168701172, -0.010882923771110527, 2.903229890527601e-11, -0.0001452218277436686, -1.9991690888590793e-07, 2.9044365548733727e-05, 0.0, 1731620808.2627118, 
-0.01595097780227661, -0.0011932849884033203, -0.014341446975441187, 2.2275067798141185e-10, -0.0004317831880200693, -5.158854817919831e-07, 6.910364565979128e-05, -1.068977689203335e-13, 1731620808.2925804, 
0.007382810115814209, -0.006702005863189697, 0.00035052950307700934, -6.263384862841089e-10, -0.0004277500180744462, 1.4642629101539864e-06, 6.805435450895677e-05, -1.6018520072847095e-12, 1731620808.3226664, 
0.00375443696975708, -0.0013722777366638184, 0.002650159664402945, -4.543974261427883e-10, -9.987636024207976e-05, 4.549599375081575e-06, 3.5294655800266425e-05, -4.836931334833235e-12, 1731620808.35244, 
0.0001240372657775879, -0.008497118949890137, 0.0009540434880990559, 9.938126407483475e-06, 0.0008170689554584277, 0.01216314283034723, 5.991949981517154e-05, -5.939153720685281e-09, 1731620808.3824673, 
-0.5262352824211121, 1.0589853525161743, -0.3545590857841289, 0.001614113257404648, 0.005661406125024363, 0.28510819074964383, 0.0009989110792984236, 6.10026843315977e-07, 1731620808.475507, 
0.16113805770874023, 0.002389073371887207, -0.006403293971477431, -0.0007600816805317647, -0.0010800980423025623, 0.7037154506005918, 0.0023346339730924088, 2.28719713577679e-05, 1731620808.5621736, 
0.14357054233551025, -0.2589988708496094, 0.09381622533918436, -0.07967426627323962, -0.07995447997058891, 0.9964953346272483, -0.0015745191075293681, -0.000157817861817907, 1731620808.6520085, 
-0.010531365871429443, -0.07779842615127563, 0.023936710063300504, -0.03062565175876436, -0.030795412587474653, 0.9944874637341492, -0.007854214928953916, -0.0011514612475988068, 1731620808.771857, 
0.317283034324646, -0.006064414978027344, 0.22233874210206317, 0.013680491480716926, 0.01415325304974389, 0.9665969676818914, -0.009839512501196461, -0.0016772433949799066, 1731620808.8616955, 
-0.1887407898902893, 0.2353258728981018, -0.05382823603399717, 0.11925013683148619, 0.11878717290582763, 1.0038974235545246, -0.005961159713381349, -0.00038784442699333797, 1731620808.9542785, 
0.16982972621917725, 0.10840392112731934, 0.09677552048369306, 0.09537860810270529, 0.09514304298883945, 1.0024759047689222, 0.004144003506272718, 0.0044543008911307495, 1731620809.0713325, 
0.051826417446136475, 0.0255126953125, 0.06588932216573862, 0.06207186120021451, 0.061220455122619165, 1.013907215748234, 0.011232583482788567, 0.008790315406115645, 1731620809.1632156, 
0.23059409856796265, 0.09785318374633789, 0.1772455621798559, 0.09149062266874837, 0.08844469256027111, 1.0344388116494565, 0.016466729784798174, 0.012730030447664176, 1731620809.2510326, 
