acc_x, acc_y, angular_z, stamp, 
-0.005476891994476318, -0.0008522272109985352, -1.535294546360996e-10, 1727986835451987652, 
0.01589435338973999, 0.006443977355957031, -1.9327007352815702e-06, 1727986835482829842, 
-0.004075825214385986, 0.017306745052337646, -1.3001751741884434e-10, 1727986835512772889, 
-0.029236197471618652, -0.0007182955741882324, -1.1982251405802457e-10, 1727986835542804051, 
-0.0004035830497741699, -0.008028686046600342, -1.520511027005082e-10, 1727986835574087169, 
0.02482306957244873, 0.0026569366455078125, -1.9345974498709235e-06, 1727986835604899466, 
-0.0002796053886413574, 0.005980491638183594, -2.147323517923639e-06, 1727986835632659656, 
0.010555624961853027, 0.003977537155151367, -2.4747623825892006e-10, 1727986835662598741, 
0.01415395736694336, 0.027235984802246094, -1.69504802241846e-10, 1727986835686081163, 
-0.012757658958435059, -0.012723743915557861, -4.250609201199425e-10, 1727986835712529564, 
-0.0018483400344848633, 0.0012339949607849121, -3.708024633232762e-10, 1727986835742503431, 
0.007297098636627197, -0.015019237995147705, -3.2504638708342416e-10, 1727986835772460784, 
-0.019540727138519287, 0.011963129043579102, -1.9918857538343912e-06, 1727986835802388884, 
-0.013960182666778564, 0.01176363229751587, -2.186033968704884e-10, 1727986835832347819, 
0.007708430290222168, 0.0024420619010925293, -1.5837836937796535e-10, 1727986835862310073, 
0.007615327835083008, -0.012196242809295654, -1.935211296875977e-06, 1727986835893113059, 
-0.01047670841217041, -0.0034322738647460938, -2.7278494337769747e-10, 1727986835924683160, 
-0.001530468463897705, 0.032324910163879395, -2.1641743055422635e-06, 1727986835952228670, 
-0.012297391891479492, 0.0016517043113708496, -3.075081844017981e-10, 1727986835982136374, 
0.007364869117736816, -0.009090781211853027, -1.990773510878472e-06, 1727986836012082005, 
-0.012594819068908691, 0.005176961421966553, -4.1417346587038607e-10, 1727986836042071928, 
-0.02697134017944336, -0.003771483898162842, -4.172222761149889e-10, 1727986836072026766, 
0.001994490623474121, -0.003654301166534424, -2.928133323352826e-10, 1727986836102238325, 
0.01112985610961914, 0.01066964864730835, -1.5248174035252e-10, 1727986836134595833, 
-0.006849527359008789, -0.0020516514778137207, -2.1756416204934765e-06, 1727986836161994083, 
0.007501184940338135, -0.012547194957733154, -1.207901109901052e-10, 1727986836191818541, 
0.014711081981658936, 0.029040873050689697, -1.0371460361227474e-10, 1727986836221794377, 
-0.005056023597717285, 0.014704525470733643, -9.57955823095366e-11, 1727986836251777320, 
0.023666203022003174, -0.005207061767578125, -8.116067121612052e-11, 1727986836281728168, 
0.005509555339813232, -0.021406590938568115, -1.2558602155165815e-10, 1727986836311695792, 
-0.03050285577774048, 0.002276778221130371, -1.4887813549537225e-10, 1727986836341995512, 
-0.019578099250793457, 0.005849599838256836, -1.0744378500418768e-10, 1727986836374134316, 
0.0237085223197937, 0.009400427341461182, -2.1679674087844154e-06, 1727986836401628466, 
-0.006760776042938232, -0.004781842231750488, -3.7332438210054194e-11, 1727986836431565210, 
-0.019227802753448486, -0.010046899318695068, -7.35831426783572e-12, 1727986836461485606, 
0.020493686199188232, 0.006254911422729492, 2.4863149131717505e-11, 1727986836491437184, 
0.01870715618133545, 0.025842487812042236, 3.48151088954149e-11, 1727986836521431706, 
0.007768034934997559, -0.024347901344299316, 1.5647279637441124e-11, 1727986836551430085, 
-0.0031930208206176758, -0.026198923587799072, -1.108537348223577e-11, 1727986836582424811, 
-0.012216508388519287, 0.006377041339874268, -1.5797776247436296e-11, 1727986836613117964, 
0.007414877414703369, 0.01019817590713501, -1.0053651003890282e-11, 1727986836641256737, 
0.02160775661468506, -0.000513911247253418, -1.9899543109317304e-06, 1727986836671209495, 
-0.00012296438217163086, -0.0503154993057251, -1.9893528607368217e-06, 1727986836701170823, 
-0.016424119472503662, 0.004038870334625244, 1.6004008337025504e-10, 1727986836731204660, 
-0.009264051914215088, 0.027697384357452393, 2.092598266531084e-10, 1727986836761125411, 
-0.0020072460174560547, -0.013484418392181396, 1.8110122011941304e-10, 1727986836792060909, 
0.01228243112564087, -0.02045387029647827, 2.343311529581786e-10, 1727986836822065483, 
-0.02185899019241333, -0.003698408603668213, 2.9850323997303227e-10, 1727986836854029238, 
-0.0018712282180786133, 0.0020499825477600098, 3.179947638407638e-10, 1727986836881532526, 
0.02159249782562256, 0.020298123359680176, 1.8240794397983643e-10, 1727986836911619942, 
0.03031635284423828, -0.006504058837890625, 2.7289525259295675e-10, 1727986836941593097, 
-0.029203295707702637, -0.02421802282333374, 2.0370050660064236e-06, 1727986836970860869, 
-0.00935673713684082, 0.02640324831008911, 4.907465330474683e-10, 1727986837000797519, 
0.006912171840667725, 0.0137825608253479, 3.874849395840594e-10, 1727986837030779449, 
-0.01472628116607666, 0.013519585132598877, 3.37098884827233e-10, 1727986837062347602, 
-0.009398341178894043, -0.0009527802467346191, 3.3278441448701297e-10, 1727986837093643586, 
-0.020200073719024658, 0.0061615705490112305, 3.583732989652757e-10, 1727986837120606501, 
-0.016445279121398926, 0.01349097490310669, 2.4426689147216314e-10, 1727986837150596553, 
-0.0018930435180664062, 0.00597691535949707, 1.4064956897223902e-10, 1727986837180492100, 
0.0034903287887573242, -0.019569337368011475, 8.451437276584569e-11, 1727986837210501307, 
-0.001956641674041748, -0.003204524517059326, 9.027579565356248e-11, 1727986837240454875, 
-0.014548003673553467, 0.020244061946868896, 8.788585941251937e-11, 1727986837270420082, 
0.016000211238861084, -0.00860065221786499, 7.30656747219289e-11, 1727986837301342937, 
0.012259125709533691, -0.02281177043914795, 1.0984244358757168e-10, 1727986837332626111, 
0.003216266632080078, 0.00611567497253418, 1.710134355870777e-10, 1727986837360237597, 
0.0014467239379882812, 0.024029910564422607, 1.7369439101198596e-10, 1727986837390216664, 
-0.009284615516662598, 0.005836308002471924, 6.938743445197168e-11, 1727986837412281369, 
0.006912946701049805, -0.0250931978225708, 1.010262089163852e-10, 1727986837450178034, 
-0.016545534133911133, -0.01255732774734497, 5.843722014520036e-11, 1727986837480155446, 
-0.016419947147369385, -0.018205463886260986, 4.0797404851400685e-11, 1727986837510382220, 
0.01811206340789795, -0.0008690357208251953, 4.6119071980651356e-12, 1727986837542470516, 
0.03427720069885254, 0.011980593204498291, -0.0019156666488814376, 1727986837570006676, 
2.1068100929260254, 0.08808410167694092, 0.00694665150361659, 1727986837599969521, 
0.531574547290802, -0.15777605772018433, 0.0147386926340641, 1727986837628900327, 
1.3053346872329712, -0.16754502058029175, 0.007768539217687912, 1727986837659814671, 
1.1647650003433228, 0.3656465411186218, 0.004371760301585662, 1727986837689809001, 
0.9609583616256714, -0.11756294965744019, 0.009956842683151857, 1727986837719820660, 
0.6073933839797974, -0.32502561807632446, 0.007303943261576707, 1727986837750356876, 
0.4492865800857544, -0.09834897518157959, -0.01830657231590214, 1727986837782056710, 
0.2336607575416565, 0.28712546825408936, -0.020787282910821953, 1727986837809871624, 
-0.34078794717788696, 0.016756176948547363, -0.0307667166278556, 1727986837839641525, 
0.05293351411819458, -0.3512118458747864, -0.04292074780206599, 1727986837869569872, 
-0.44745391607284546, 0.29171401262283325, -0.02104914217169412, 1727986837899581646, 
-0.009418010711669922, -0.007756590843200684, 0.00733026667727882, 1727986837929512727, 
-0.0472259521484375, 0.11290067434310913, 0.017011673098797742, 1727986837959430452, 
0.05922901630401611, -0.047779738903045654, 0.02458632386756893, 1727986837990680679, 
0.2948639988899231, 0.059448838233947754, 0.03723128817615836, 1727986838022093005, 
-0.2965955138206482, -0.0735253095626831, 0.035742925549976864, 1727986838049388820, 
0.2383495569229126, 0.009104251861572266, 0.016564861743108273, 1727986838079283347, 
-0.37348270416259766, -0.12829053401947021, 0.030739567284909064, 1727986838109289580, 
0.4344635009765625, 0.1426926851272583, 0.009124813297065817, 1727986838139174786, 
-0.16993874311447144, -0.06779181957244873, -0.00740910575013684, 1727986838169138435, 
0.2665485143661499, -0.023182272911071777, -0.017264753448583196, 1727986838199205402, 
-0.07590115070343018, 0.013387024402618408, 0.008581810328362076, 1727986838230057209, 
-0.3233826160430908, 0.051194190979003906, -0.005346420785828017, 1727986838262071905, 
0.13553118705749512, -0.08699536323547363, 0.006315686384044718, 1727986838289256873, 
-0.11901098489761353, 0.01637977361679077, -0.01134819996061917, 1727986838319075289, 
0.09203606843948364, -0.015123546123504639, -0.0013669821361259689, 1727986838347908878, 
-0.19112545251846313, -0.019992530345916748, -0.005338149054451464, 1727986838377883149, 
0.03566873073577881, 0.07525813579559326, -0.0097640719880436, 1727986838409115630, 
-0.09279698133468628, -0.029884636402130127, 0.0031490507600273458, 1727986838438829917, 
0.14520549774169922, -0.04991191625595093, 0.010180749799367467, 1727986838470076061, 
-0.15933579206466675, -0.007384955883026123, 5.67031676728245e-05, 1727986838502337721, 
0.24165630340576172, 0.21063446998596191, -0.02045244056609674, 1727986838538655784, 
-0.08943039178848267, -0.18529599905014038, -0.021729091876654786, 1727986838568865518, 
0.0033791065216064453, 0.10896909236907959, -0.01417707252781789, 1727986838598597463, 
0.17380917072296143, -0.013389110565185547, -0.0004970262776267158, 1727986838630572402, 
-0.4913371205329895, 0.22733670473098755, -0.006615508842074391, 1727986838661259032, 
0.340252161026001, -0.15203630924224854, -0.014518235605563607, 1727986838688577880, 
