acc_x, acc_y, angular_z, stamp, 
0.009335100650787354, 0.00762706995010376, -7.409005644209941e-10, 1727987017766038996, 
0.030670881271362305, -0.006687939167022705, -5.113724445201782e-10, 1727987017795771981, 
-0.012777626514434814, -0.0244789719581604, -5.812250091225667e-10, 1727987017825832920, 
-0.022025108337402344, 0.019012451171875, -1.905014741607209e-06, 1727987017857129411, 
0.0031221508979797363, 0.006641983985900879, -3.663917651309021e-10, 1727987017888701122, 
0.012063741683959961, 0.003056943416595459, -3.033233576587785e-10, 1727987017915588412, 
0.0028638839721679688, 0.015755414962768555, -2.437033308784839e-10, 1727987017945558244, 
-0.022434592247009277, -0.014942586421966553, -3.3514984227282353e-10, 1727987017975595043, 
-0.004400193691253662, 0.0011821985244750977, -1.979159301451542e-06, 1727987018005715882, 
-0.004125714302062988, 0.017337381839752197, -2.6954444770363547e-10, 1727987018035406310, 
0.015726804733276367, -0.00243532657623291, -2.4396201700963694e-10, 1727987018065385829, 
0.008573830127716064, -0.008131682872772217, -2.2166461537138362e-10, 1727987018097070000, 
-0.007550716400146484, -0.0010045170783996582, -2.523080661617468e-10, 1727987018127908609, 
0.005211234092712402, -0.01333475112915039, -2.7167986189488724e-10, 1727987018165240282, 
0.026690959930419922, 0.010046243667602539, -1.988573384473766e-06, 1727987018195215850, 
-0.012969613075256348, -0.024064600467681885, -1.5161018833354656e-10, 1727987018225176739, 
-0.00036466121673583984, 0.010217010974884033, -9.775198600737613e-11, 1727987018257207684, 
-0.0021497607231140137, 0.02463620901107788, -5.861886082549023e-11, 1727987018287835006, 
0.0033819079399108887, 0.0014223456382751465, -8.441352949527196e-11, 1727987018314043070, 
0.0034933090209960938, -0.03099226951599121, -5.0814556319542485e-11, 1727987018344984791, 
-0.012499511241912842, -0.012623190879821777, -3.619651431326216e-11, 1727987018374976073, 
-0.01218414306640625, -0.0037543177604675293, 4.091399049803165e-12, 1727987018403896750, 
0.006074190139770508, -0.014292776584625244, -8.014706250694204e-12, 1727987018433873198, 
0.022404909133911133, -0.005029499530792236, -3.6239509645419496e-11, 1727987018464869698, 
0.009769797325134277, 0.004313766956329346, -5.134250692157444e-11, 1727987018496826194, 
-0.00990825891494751, 0.011601924896240234, -7.251563964224669e-11, 1727987018526623458, 
-0.0006935000419616699, 0.002928495407104492, -1.63505354647037e-10, 1727987018554759128, 
-0.005930066108703613, 0.01027679443359375, -1.9614384031603984e-10, 1727987018584678299, 
-0.009495973587036133, -0.02018052339553833, -2.1556615786339979e-10, 1727987018614615352, 
-0.009444653987884521, -8.922815322875977e-05, -2.5247920549562937e-10, 1727987018644640148, 
0.008636176586151123, -0.008807063102722168, -3.1303809658254166e-10, 1727987018674589948, 
0.012125670909881592, 0.014759182929992676, -3.098782606348055e-10, 1727987018705247103, 
-0.0025100111961364746, 0.00044846534729003906, -2.512602826996586e-10, 1727987018736805123, 
-0.011767983436584473, -0.019082307815551758, -1.151420222565757e-10, 1727987018764503921, 
-0.006483912467956543, 0.020423948764801025, -2.270284917309437e-11, 1727987018794394594, 
0.006113231182098389, 0.013393700122833252, -1.7942543292887797e-11, 1727987018824362190, 
0.002529740333557129, -0.001057744026184082, -6.0457687524676e-12, 1727987018854467501, 
-0.01375359296798706, -0.004561066627502441, -1.9989642285327864e-06, 1727987018884284967, 
-0.004778087139129639, 0.015181779861450195, 3.790877185521015e-11, 1727987018914208086, 
-0.008279025554656982, 0.011544287204742432, 1.4619803014845226e-11, 1727987018944946403, 
0.009666919708251953, 0.014811694622039795, -9.173929443603662e-12, 1727987018977115011, 
0.01850992441177368, -0.005023002624511719, 2.8678438598224442e-11, 1727987019004228295, 
-0.003097712993621826, 0.0038720369338989258, 4.953617974878532e-11, 1727987019034265432, 
0.01659095287322998, 0.005334436893463135, 4.4735350654491405e-11, 1727987019064186732, 
0.03793907165527344, -0.0002340078353881836, 5.5816936048286794e-11, 1727987019093958093, 
0.024951279163360596, -0.00927126407623291, 7.676938860328582e-11, 1727987019123968503, 
-0.005881547927856445, -0.012987613677978516, 8.6763410840413e-11, 1727987019153960060, 
-0.006655335426330566, -0.009868741035461426, 5.494063152417116e-11, 1727987019185117243, 
0.012404441833496094, 0.02591615915298462, -0.0002914440563682634, 1727987019217636191, 
1.2315764427185059, 0.011493206024169922, 0.0045877642841890675, 1727987019242880944, 
1.4062563180923462, -0.14611506462097168, 0.05279992554451964, 1727987019273727864, 
1.0163522958755493, 0.2899003028869629, 0.06266588858761021, 1727987019303677623, 
0.9241559505462646, 0.3570197820663452, 0.10813636657206394, 1727987019333650533, 
0.48329299688339233, -0.3325456976890564, 0.1510608967003192, 1727987019363619392, 
0.252339243888855, 0.04573702812194824, 0.15646017108411253, 1727987019393568020, 
1.222654104232788, 0.4024472236633301, 0.1569163844037295, 1727987019424905892, 
