x, y, th, stamp, 
-0.6513206958770752, -3.960885763168335, -0.25437945450679705, 1727987022029454019, 
-0.6325442790985107, -3.965606689453125, -0.2349667535282952, 1727987022077475526, 
-0.6137729287147522, -3.970027208328247, -0.21577003836258038, 1727987022125741557, 
-0.5944053530693054, -3.9739913940429688, -0.196556381151285, 1727987022173399872, 
-0.575417697429657, -3.9776771068573, -0.1770305928748613, 1727987022221433730, 
-0.5563462972640991, -3.980912923812866, -0.15780732946847004, 1727987022269821880, 
-0.5369271636009216, -3.9838035106658936, -0.13962969492546606, 1727987022317300336, 
-0.5106666684150696, -3.9872896671295166, -0.11298070062683124, 1727987022382354682, 
-0.49129846692085266, -3.989184617996216, -0.09446119814337896, 1727987022429476444, 
-0.47189030051231384, -3.990917205810547, -0.07628374565338134, 1727987022477516233, 
-0.4524010717868805, -3.99208927154541, -0.05794484648933118, 1727987022525457754, 
-0.4327562749385834, -3.993049383163452, -0.0391176832260318, 1727987022573665565, 
-0.4133928418159485, -3.993497610092163, -0.020737261324001964, 1727987022621448918, 
-0.39412882924079895, -3.9938125610351562, -0.0009197384814933842, 1727987022669452380, 
-0.3683392107486725, -3.99353289604187, 0.024788235084735818, 1727987022733838194, 
-0.35560691356658936, -3.9931488037109375, 0.03800710581636978, 1727987022765640883, 
-0.3291276693344116, -3.9917960166931152, 0.06542614598967428, 1727987022831485701, 
-0.31005969643592834, -3.9903576374053955, 0.0845018415515527, 1727987022877719676, 
-0.2903895080089569, -3.988435745239258, 0.10436338109705616, 1727987022926610417, 
-0.27081969380378723, -3.9862422943115234, 0.12486048850488429, 1727987022974492539, 
-0.25123104453086853, -3.9834179878234863, 0.14282928206796447, 1727987023021946825, 
-0.2318325936794281, -3.9804179668426514, 0.1604939356002606, 1727987023069997894, 
-0.21323341131210327, -3.9770700931549072, 0.17824858225142315, 1727987023117498559, 
-0.19374123215675354, -3.973416805267334, 0.1974560929648637, 1727987023166264638, 
-0.16824735701084137, -3.967914581298828, 0.22179525196193953, 1727987023229926571, 
-0.14911460876464844, -3.9633877277374268, 0.2407688994592891, 1727987023278438906, 
-0.13053981959819794, -3.9585702419281006, 0.25866404170912044, 1727987023325494741, 
-0.11163092404603958, -3.953247547149658, 0.2785190111906307, 1727987023373409816, 
-0.09303532540798187, -3.9478049278259277, 0.29822587535514905, 1727987023421467135, 
-0.07414007931947708, -3.941777467727661, 0.31842031380983515, 1727987023470479644, 
-0.055982910096645355, -3.935462713241577, 0.33696456296253763, 1727987023517505451, 
-0.03769741207361221, -3.928739309310913, 0.35538339780694556, 1727987023565152649, 
-0.013022523373365402, -3.9193060398101807, 0.379301930043004, 1727987023630017428, 
0.004666396416723728, -3.912057876586914, 0.39748188208509083, 1727987023677486267, 
0.022897949442267418, -3.9041385650634766, 0.415276433396199, 1727987023725472578, 
0.040666915476322174, -3.895981550216675, 0.43532702842756815, 1727987023773411086, 
0.058229025453329086, -3.8877365589141846, 0.45566546668160574, 1727987023821463084, 
0.07593408972024918, -3.8788154125213623, 0.47541665265292565, 1727987023870452650, 
0.09300091117620468, -3.8698079586029053, 0.49445659320967456, 1727987023917093093, 
0.11610433459281921, -3.8569090366363525, 0.5212718596292388, 1727987023982565241, 
0.1326526552438736, -3.8472230434417725, 0.5406095966224311, 1727987024030476758, 
0.14872179925441742, -3.837270975112915, 0.5593237942232746, 1727987024077487448, 
0.1651410460472107, -3.8266184329986572, 0.5776328715060438, 1727987024125473021, 
0.18145368993282318, -3.815805435180664, 0.5965899852872202, 1727987024174446128, 
0.19736772775650024, -3.8047776222229004, 0.6149673993476917, 1727987024221502021, 
0.21372278034687042, -3.7928812503814697, 0.6333368587269053, 1727987024270452752, 
0.23423247039318085, -3.7774367332458496, 0.6574287601709349, 1727987024332957312, 
0.2447420060634613, -3.7691004276275635, 0.6698451523088802, 1727987024364881693, 
0.2648448646068573, -3.7528762817382812, 0.6964846803470789, 1727987024430126704, 
0.2798404097557068, -3.7400717735290527, 0.7162640688135036, 1727987024478493195, 
0.29412657022476196, -3.727384328842163, 0.7349203508691177, 1727987024525476263, 
0.3082466125488281, -3.7143585681915283, 0.7528142511521126, 1727987024573417419, 
0.3220815658569336, -3.701200008392334, 0.7702468117358398, 1727987024621453149, 
0.3365553617477417, -3.686866521835327, 0.7898486244429661, 1727987024670606222, 
0.35008126497268677, -3.672908067703247, 0.8093679578626238, 1727987024718569718, 
0.3632405400276184, -3.6587562561035156, 0.8281483102053503, 1727987024765140589, 
0.3762059807777405, -3.6445345878601074, 0.8474678635320958, 1727987024814499160, 
0.39345744252204895, -3.62440824508667, 0.8730849854593937, 1727987024878476295, 
0.4057043790817261, -3.60962176322937, 0.8917515287826254, 1727987024925497569, 
0.4181138575077057, -3.5937180519104004, 0.9098747448261396, 1727987024973421054, 
0.4297419488430023, -3.5783796310424805, 0.9296186302754901, 1727987025022477452, 
0.4411357045173645, -3.5627543926239014, 0.9491409000551014, 1727987025069626366, 
0.455956369638443, -3.541171073913574, 0.9749232162689961, 1727987025133644857, 
0.4631807208061218, -3.5303421020507812, 0.9879273255795636, 1727987025165542124, 
0.477103590965271, -3.508502244949341, 1.0147060962629024, 1727987025228987195, 
0.48718029260635376, -3.491872549057007, 1.0351402029053378, 1727987025277499753, 
0.4969179034233093, -3.4749295711517334, 1.0564942819581031, 1727987025325480307, 
0.5067443251609802, -3.457054376602173, 1.0771471869217313, 1727987025374431553, 
0.5156396627426147, -3.439976453781128, 1.0961754382192868, 1727987025422475571, 
0.5242642164230347, -3.4226372241973877, 1.114865259506796, 1727987025469456320, 
0.5326337218284607, -3.4048001766204834, 1.1340216046866751, 1727987025517311151, 
0.5435625314712524, -3.3806426525115967, 1.1589867346139517, 1727987025582120591, 
0.5511046648025513, -3.3628857135772705, 1.1766642534951695, 1727987025629168290, 
0.5582886338233948, -3.3449623584747314, 1.1947969726024503, 1727987025677478529, 
0.5653754472732544, -3.3258745670318604, 1.2160865983597942, 1727987025727503011, 
0.5718461275100708, -3.3077890872955322, 1.2362997627608168, 1727987025774521993, 
0.5779073238372803, -3.2898385524749756, 1.2572934748645166, 1727987025822594286, 
0.5836817026138306, -3.271327495574951, 1.2777867211630938, 1727987025870581630, 
0.5909275412559509, -3.2459747791290283, 1.3027991753662709, 1727987025934093021, 
0.5941638350486755, -3.2333736419677734, 1.3146783914718276, 1727987025966057165, 
0.6003854274749756, -3.208371162414551, 1.3394895751154499, 1727987026030659821, 
0.6048018932342529, -3.1892178058624268, 1.3586077198877273, 1727987026078503532, 
0.6086626648902893, -3.170128345489502, 1.3769353607778478, 1727987026126484858, 
0.6122903823852539, -3.15073823928833, 1.3940980754985457, 1727987026174438970, 
0.6154139041900635, -3.1312365531921387, 1.4112257299439745, 1727987026222481048, 
0.618325412273407, -3.1124160289764404, 1.42866756704963, 1727987026269452054, 
0.6208010911941528, -3.0929458141326904, 1.4482124030524275, 1727987026317451115, 
0.6230438351631165, -3.073352336883545, 1.46883964514426, 1727987026366759891, 
0.625224232673645, -3.0479280948638916, 1.4960317028932308, 1727987026429110493, 
0.6264067888259888, -3.0285210609436035, 1.5158644266597543, 1727987026477503474, 
0.6272603869438171, -3.008852958679199, 1.5357477180972656, 1727987026526505426, 
0.6277360320091248, -2.9889514446258545, 1.5549388738915302, 1727987026574429781, 
0.6278729438781738, -2.9693222045898438, 1.5742569134200304, 1727987026622465000, 
0.627632737159729, -2.9503729343414307, 1.5936633788418872, 1727987026669464048, 
0.6266266703605652, -2.92413330078125, 1.6200993294496002, 1727987026734702099, 
0.6259030699729919, -2.911609172821045, 1.632460349149095, 1727987026765047466, 
0.623751163482666, -2.8849551677703857, 1.6573368263522146, 1727987026828916221, 
0.6219266653060913, -2.86578631401062, 1.6782092630266263, 1727987026877509322, 
0.6196584105491638, -2.8462748527526855, 1.699310532488707, 1727987026925505441, 
0.616879403591156, -2.8265280723571777, 1.7189011854721477, 1727987026975434902, 
0.6138042211532593, -2.8075053691864014, 1.7368068319957435, 1727987027022487902, 
0.610431969165802, -2.788647174835205, 1.7564275226199166, 1727987027070462129, 
0.6067355871200562, -2.769921064376831, 1.7760286024166887, 1727987027117726966, 
0.6024616956710815, -2.7506296634674072, 1.7965287043832245, 1727987027166717952, 
0.5962399244308472, -2.7247769832611084, 1.821676579570299, 1727987027230509148, 
0.5911438465118408, -2.7058849334716797, 1.8415675463251617, 1727987027278471559, 
0.5858229994773865, -2.6869659423828125, 1.861582682711148, 1727987027326508318, 
0.5797154903411865, -2.667773723602295, 1.8812025742223497, 1727987027375436187, 
0.5735928416252136, -2.6490073204040527, 1.8995780649629914, 1727987027422467916, 
0.5671579837799072, -2.631053924560547, 1.9184341224782573, 1727987027469482575, 
0.560276448726654, -2.6126208305358887, 1.938176422566785, 1727987027517478652, 
0.5532540678977966, -2.5950751304626465, 1.955806567608783, 1727987027564895588, 
0.5431758165359497, -2.5708298683166504, 1.9813589512024032, 1727987027629495719, 
0.5348926186561584, -2.5526554584503174, 2.002421625546551, 1727987027678527692, 
0.5266496539115906, -2.534989595413208, 2.0231527957448496, 1727987027726506903, 
0.5174189805984497, -2.5165038108825684, 2.043511390304935, 1727987027776438824, 
0.5089187622070312, -2.5001211166381836, 2.0612973181247285, 1727987027822492818, 
0.49953773617744446, -2.4830210208892822, 2.07925568899742, 1727987027869501658, 
0.48967865109443665, -2.465588092803955, 2.0986734000498672, 1727987027918460792, 
0.4763786792755127, -2.443481922149658, 2.1247106086724084, 1727987027982011545, 
0.4663233458995819, -2.4272546768188477, 2.1426542529754133, 1727987028029526036, 
0.4550338089466095, -2.4103665351867676, 2.1605648872949823, 1727987028078530705, 
0.44418278336524963, -2.3943400382995605, 2.179308694714014, 1727987028126671368, 
0.4324856400489807, -2.3782432079315186, 2.19983952891482, 1727987028175440748, 
0.4211171567440033, -2.362898111343384, 2.220030138980956, 1727987028222662698, 
0.4089365005493164, -2.347242832183838, 2.2406102751534016, 1727987028270554880, 
0.39661499857902527, -2.332209825515747, 2.2614451134234916, 1727987028318012862, 
0.3841094374656677, -2.3175125122070312, 2.2806186571025515, 1727987028366751718, 
0.3667466640472412, -2.2981247901916504, 2.305734615533428, 1727987028429951445, 
0.353507399559021, -2.283729314804077, 2.324547498073242, 1727987028478033586, 
0.34000834822654724, -2.2696762084960938, 2.3425300937123716, 1727987028525910675, 
0.3260268568992615, -2.2554776668548584, 2.3602828916253786, 1727987028573911173, 
0.31173175573349, -2.2416493892669678, 2.3782119425825097, 1727987028623765757, 
0.2974092662334442, -2.2283854484558105, 2.396741346087477, 1727987028670828378, 
0.2829756736755371, -2.215148448944092, 2.4171157439440996, 1727987028718456853, 
0.2683933675289154, -2.2024319171905518, 2.4372038509922467, 1727987028766144490, 
0.2529812753200531, -2.189798355102539, 2.4569100323189943, 1727987028814400012, 
0.23243889212608337, -2.1733129024505615, 2.4829597706616764, 1727987028878255932, 
0.21714606881141663, -2.1616923809051514, 2.501385155275303, 1727987028926131880, 
0.20120978355407715, -2.150125026702881, 2.5214457767166785, 1727987028974453028, 
0.18543526530265808, -2.139193534851074, 2.541366849723011, 1727987029021973697, 
0.16917486488819122, -2.1282825469970703, 2.5608158483187635, 1727987029070034335, 
0.1526399552822113, -2.1177873611450195, 2.5792647038571164, 1727987029118512280, 
0.1354578733444214, -2.1072275638580322, 2.5989515804433365, 1727987029165923901, 
0.11271369457244873, -2.0940136909484863, 2.624277110621306, 1727987029230409676, 
0.09546678513288498, -2.08441162109375, 2.6436037906455905, 1727987029278806170, 
0.07819440960884094, -2.0752415657043457, 2.6638046647636355, 1727987029326670264, 
0.0607227124273777, -2.0662484169006348, 2.6844906893038587, 1727987029373920225, 
0.04325757175683975, -2.057938575744629, 2.7040553414819475, 1727987029422619434, 
0.025436948984861374, -2.0499064922332764, 2.7228901459442376, 1727987029470070708, 
0.007687841076403856, -2.0422537326812744, 2.741949973803614, 1727987029518532336, 
-0.01065625436604023, -2.034672737121582, 2.762197936102643, 1727987029566640220, 
-0.02883676439523697, -2.0276684761047363, 2.7823760447014023, 1727987029613968209, 
-0.05348777025938034, -2.0187041759490967, 2.809477550858823, 1727987029678496085, 
-0.07170689851045609, -2.0124804973602295, 2.8295901086964412, 1727987029726511871, 
-0.09071194380521774, -2.0064704418182373, 2.84952238240415, 1727987029774498435, 
-0.10975320637226105, -2.0009522438049316, 2.869143934163621, 1727987029822520019, 
-0.1288916915655136, -1.9958620071411133, 2.8882923023381903, 1727987029870607714, 
-0.14781352877616882, -1.991292119026184, 2.906284359308939, 1727987029918774610, 
-0.17305992543697357, -1.9855929613113403, 2.930716975801191, 1727987029982674370, 
-0.19272540509700775, -1.9817582368850708, 2.9506344700973925, 1727987030030986485, 
-0.21164903044700623, -1.9782227277755737, 2.970386983416163, 1727987030078652563, 
-0.23080001771450043, -1.975106120109558, 2.9900839112367903, 1727987030126519889, 
-0.24991773068904877, -1.9723460674285889, 3.0094361418931377, 1727987030174478126, 
-0.26971226930618286, -1.9699740409851074, 3.028155797768908, 1727987030222698111, 
-0.289529025554657, -1.967918872833252, 3.0482313641672945, 1727987030271583367, 
-0.308314710855484, -1.9663416147232056, 3.0682251438452424, 1727987030318577830, 
-0.3276352286338806, -1.9651519060134888, 3.088682884607327, 1727987030366244504, 
-0.3539656698703766, -1.964110255241394, 3.1131408192383225, 1727987030430517814, 
-0.3735382556915283, -1.9636949300765991, 3.130639791211682, 1727987030478500473, 
-0.3930996358394623, -1.9636805057525635, -3.1356716150947825, 1727987030526595048, 
-0.41280674934387207, -1.9639027118682861, -3.117576360057624, 1727987030574489375, 
-0.43243110179901123, -1.964575171470642, -3.097825290752574, 1727987030622494121, 
-0.45217251777648926, -1.9656304121017456, -3.077690361847609, 1727987030671593228, 
-0.47102177143096924, -1.9669793844223022, -3.0579874410286614, 1727987030718557372, 
-0.4903106391429901, -1.968701958656311, -3.038292161107046, 1727987030766119665, 
-0.5166490077972412, -1.9718763828277588, -3.0112400084376616, 1727987030831316252, 
-0.5356940627098083, -1.9746615886688232, -2.9925396587417676, 1727987030878532978, 
-0.5548228025436401, -1.977728247642517, -2.973901742207938, 1727987030926515340, 
-0.5741347670555115, -1.9813354015350342, -2.9551840112622374, 1727987030974473178, 
-0.593365490436554, -1.984933614730835, -2.934594853146957, 1727987031022501175, 
-0.6124069690704346, -1.9891234636306763, -2.915554272497045, 1727987031070612589, 
-0.6315538883209229, -1.9937525987625122, -2.8979968941615284, 1727987031118362386, 
-0.650564432144165, -1.9987220764160156, -2.879605545728512, 1727987031166717155, 
-0.6761387586593628, -2.0058672428131104, -2.8527746455360705, 1727987031230522470, 
-0.6946531534194946, -2.0115573406219482, -2.833018531904192, 1727987031278535351, 
-0.7129555344581604, -2.017486810684204, -2.813059796125419, 1727987031326540016, 
-0.7310750484466553, -2.023972988128662, -2.7924950052802484, 1727987031374495481, 
-0.7491229772567749, -2.0306525230407715, -2.7721162092709513, 1727987031422539715, 
-0.7673448324203491, -2.038036584854126, -2.7538185456213307, 1727987031470579316, 
-0.7857050895690918, -2.0457656383514404, -2.7347058743959347, 1727987031519524166, 
-0.8032159209251404, -2.053490400314331, -2.7169666901786833, 1727987031566008371, 
-0.8270195722579956, -2.064552068710327, -2.691294451795991, 1727987031630460546, 
-0.8447672128677368, -2.0732953548431396, -2.672747587414346, 1727987031679537828, 
-0.8622113466262817, -2.0823752880096436, -2.653831719656052, 1727987031726538517, 
-0.8793337345123291, -2.0918989181518555, -2.6350287417962757, 1727987031774606484, 
-0.8961814641952515, -2.1012368202209473, -2.6149491410211363, 1727987031822665352, 
-0.9129899144172668, -2.1113767623901367, -2.5967736160895964, 1727987031870661495, 
-0.9298408627510071, -2.121795415878296, -2.5773186643870254, 1727987031918949039, 
-0.9455654621124268, -2.132021188735962, -2.5594839861125362, 1727987031966551399, 
-0.9669792056083679, -2.146573781967163, -2.5334157071383054, 1727987032030020303, 
-0.982519805431366, -2.1576969623565674, -2.513625853052166, 1727987032078502458, 
-0.9985785484313965, -2.169520616531372, -2.4940547396604065, 1727987032126544689, 
-1.0141723155975342, -2.181544303894043, -2.4758959120910684, 1727987032174470943, 
-1.0295013189315796, -2.1938865184783936, -2.4566861693211863, 1727987032222503024, 
-1.0444998741149902, -2.2063586711883545, -2.437071253104882, 1727987032270566542, 
-1.0594440698623657, -2.2192139625549316, -2.4178574008101923, 1727987032318594091, 
-1.0739530324935913, -2.232438087463379, -2.399907249471603, 1727987032366753623, 
-1.092800259590149, -2.2500810623168945, -2.374627621881267, 1727987032430483636, 
-1.1065829992294312, -2.26366925239563, -2.3554973404090997, 1727987032478607036, 
-1.1203532218933105, -2.277600049972534, -2.33635684703105, 1727987032526530428, 
-1.13364839553833, -2.2919793128967285, -2.317898344753584, 1727987032574477771, 
-1.146772861480713, -2.3063764572143555, -2.2982422599578345, 1727987032622505411, 
-1.1594103574752808, -2.3208515644073486, -2.2779485664391332, 1727987032670598449, 
-1.1760494709014893, -2.340959310531616, -2.2505794112942397, 1727987032734143128, 
-1.1845951080322266, -2.351654529571533, -2.2369232493118187, 1727987032767568826, 
-1.1962122917175293, -2.366828680038452, -2.218437603932494, 1727987032814544618, 
-1.211639642715454, -2.3876800537109375, -2.193835388020878, 1727987032878600293, 
-1.2232215404510498, -2.404087781906128, -2.1765630134434844, 1727987032927551667, 
-1.2342133522033691, -2.420104742050171, -2.1586318252975216, 1727987032974476189, 
-1.2447534799575806, -2.4362993240356445, -2.139421081468543, 1727987033022507759, 
-1.2550255060195923, -2.4524340629577637, -2.1185794687291235, 1727987033070626843, 
-1.2684197425842285, -2.475114107131958, -2.0915557241315446, 1727987033134571809, 
-1.2752068042755127, -2.486933469772339, -2.077469373504053, 1727987033167235036, 
-1.2872064113616943, -2.5092952251434326, -2.0515785812330942, 1727987033229964684, 
-1.2961267232894897, -2.5268046855926514, -2.031669004346088, 1727987033278551562, 
-1.304441213607788, -2.5443382263183594, -2.012861975973114, 1727987033326533118, 
-1.3126013278961182, -2.5619382858276367, -1.9933380665984155, 1727987033374476489, 
-1.3204269409179688, -2.579935073852539, -1.9744277867810336, 1727987033422531808, 
-1.3279353380203247, -2.597891092300415, -1.9559348673449033, 1727987033470605792, 
-1.3352718353271484, -2.616342544555664, -1.9390041506430369, 1727987033518637108, 
-1.3421777486801147, -2.634859085083008, -1.919994854373509, 1727987033566004969, 
-1.3507415056228638, -2.6594929695129395, -1.8937977980594007, 1727987033630036546, 
-1.3568193912506104, -2.6778175830841064, -1.874700809471053, 1727987033678550505, 
-1.362404227256775, -2.6964452266693115, -1.855060527528251, 1727987033726557564, 
-1.3677189350128174, -2.7153830528259277, -1.8351582600601897, 1727987033774478601, 
-1.372629165649414, -2.7342615127563477, -1.8160030633654252, 1727987033822512414, 
-1.3771510124206543, -2.7531850337982178, -1.7969648175103328, 1727987033870519852, 
-1.3813787698745728, -2.77211332321167, -1.7778633290190358, 1727987033917982158, 
-1.3852051496505737, -2.791461944580078, -1.7580252236867888, 1727987033966655959, 
-1.3898581266403198, -2.8169362545013428, -1.7323008491428833, 1727987034030803665, 
-1.3927475214004517, -2.8358652591705322, -1.7121030529993224, 1727987034078707050, 
-1.3955174684524536, -2.8559558391571045, -1.6933527555009436, 1727987034126556827, 
-1.3978880643844604, -2.87644624710083, -1.674732205704341, 1727987034175482726, 
-1.399511694908142, -2.895608425140381, -1.657622736472184, 1727987034222535542, 
-1.401100516319275, -2.914926052093506, -1.6380850088810155, 1727987034270577731, 
-1.4022047519683838, -2.9340474605560303, -1.6175844484087074, 1727987034319909261, 
-1.402876377105713, -2.9536960124969482, -1.5967336597981585, 1727987034366675695, 
-1.4031870365142822, -2.979605197906494, -1.5700747777301765, 1727987034430686726, 
-1.403024673461914, -2.9990761280059814, -1.550640663455595, 1727987034478530927, 
-1.402258038520813, -3.018857479095459, -1.5317940093689195, 1727987034526560994, 
-1.4011322259902954, -3.0389723777770996, -1.5118719853231308, 1727987034575482977, 
-1.3999799489974976, -3.058013677597046, -1.4919791194684964, 1727987034622538293, 
-1.398179292678833, -3.0777289867401123, -1.471966117471294, 1727987034670693081, 
-1.396169900894165, -3.097017288208008, -1.4514895567902621, 1727987034718849132, 
-1.3936171531677246, -3.116694927215576, -1.432950745620477, 1727987034766228464, 
-1.389729619026184, -3.142343521118164, -1.4086479308209958, 1727987034830788935, 
-1.386547565460205, -3.161163806915283, -1.389662997344126, 1727987034878608225, 
-1.382928729057312, -3.1805226802825928, -1.3704460207708653, 1727987034926568741, 
-1.3785966634750366, -3.200345516204834, -1.3503433395788091, 1727987034976487952, 
-1.3743155002593994, -3.2184460163116455, -1.3317863755725845, 1727987035022542666, 
-1.3693360090255737, -3.237560510635376, -1.3125264352126929, 1727987035070514722, 
-1.3643149137496948, -3.255974769592285, -1.2923616169742986, 1727987035118821157, 
-1.358541488647461, -3.2748911380767822, -1.271621789544792, 1727987035166718806, 
-1.350480556488037, -3.299713134765625, -1.2446362133170412, 1727987035230547445, 
