imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
0.012780308723449707, -0.011403918266296387, 0.00957726376906892, -7.615808286839885e-17, 0.00015935547036720322, -4.779132005503645e-13, -3.1871094073440674e-05, 0.0, 1731620060.6287167, 
-0.00022596120834350586, -0.0007674694061279297, 0.0033303715606240354, -2.27296741924654e-11, 0.0002920495907469784, -7.78281323193416e-08, -4.7952793002765603e-05, -3.5434702470980877e-14, 1731620060.6884058, 
-0.005759239196777344, -0.018683433532714844, -0.002314814142324502, -5.021653961825651e-10, 0.00013844990078484517, -3.6270549370991857e-06, -3.128118156718864e-05, -3.6343086640815808e-12, 1731620060.7181942, 
-0.011275887489318848, -0.014960289001464844, -0.00785242853102404, 3.467345477430445e-10, -0.00013011022529609115, -2.664929270193657e-06, -2.691913430919292e-06, -7.517033125262325e-12, 1731620060.7482185, 
-0.0005679726600646973, -0.011157572269439697, -0.003320342362999886, 1.4546310834892572e-05, 0.0010504278499637078, 0.013847986642200268, 9.369644613945622e-05, -5.66685041649978e-10, 1731620060.7781997, 
0.020004212856292725, -0.0019152164459228516, 0.011138976043733989, 0.0008765691571349137, 0.004006242103583851, 0.2188008448992047, 0.0003614222873507427, 6.977428756714376e-07, 1731620060.8080106, 
-0.11156755685806274, 0.6278898119926453, -0.06312274045991259, 0.05278757563319868, 0.094083346030026, 0.5610724730852145, 0.0064546918078514405, 6.346725343160934e-05, 1731620060.9003742, 
-0.02527064085006714, 0.06458503007888794, -0.040277015103602765, 0.05050345305118654, 0.05683862852471609, 0.8885410215206948, 0.013904447502444347, 0.0006074994873278228, 1731620061.0166476, 
0.1397113800048828, 0.09946626424789429, 0.07112915588763515, 0.06937891002371295, 0.06664788227237264, 1.0409769621813234, 0.019832190290765005, 0.0014406219759916612, 1731620061.1085415, 
-0.009707331657409668, 0.06881564855575562, 0.021031035273901003, 0.06569349307176406, 0.06404655308166805, 1.0257147326569773, 0.026021887637395904, 0.0029117482745531936, 1731620061.2275484, 
-0.06514686346054077, 0.12724119424819946, -0.03178658650624626, 0.08768803538647887, 0.0868675206772971, 1.0094455868290508, 0.032943132551476455, 0.0052705067118821785, 1731620061.3171992, 
0.49542391300201416, 0.01332712173461914, 0.293273213083308, 0.058947893414971204, 0.059018999509510006, 0.9987951999334156, 0.039497222886640766, 0.008437895767763201, 1731620061.4071543, 
-0.25399041175842285, 0.12285727262496948, -0.044434479578259634, 0.09783025878305837, 0.0994164082461229, 0.9840453956137931, 0.045427662172081294, 0.011882507955967583, 1731620061.5270016, 
0.21056979894638062, -0.17398607730865479, 0.11128487038963339, 0.003672899706542349, 0.0033116810263602303, 1.1090741159268962, 0.050259524024143624, 0.015713898978917767, 1731620061.6185951, 
-0.7387995719909668, 0.01967686414718628, -0.4127703968997175, 0.07745811209239956, 0.055837417673091215, 1.3872079927816512, 0.05182800643753305, 0.017083849157270764, 1731620061.7065337, 
0.11380356550216675, 0.5265436768531799, -0.08326050961202747, 0.26911955788647307, 0.24058178652491466, 1.1186198330878345, 0.06056693693154225, 0.026863701514822248, 1731620061.8283968, 
0.4257664084434509, 0.278992235660553, 0.23059669278122752, 0.21852841402406414, 0.21060871157705624, 1.0376038692212894, 0.07319087280126767, 0.046244639305249254, 1731620061.916232, 
0.2605247497558594, 0.2406589388847351, 0.24850093390974815, 0.24796141884428816, 0.1998076299019975, 1.241000751402283, 0.08169768153884938, 0.06345752694445572, 1731620062.0062635, 
-1.258847951889038, 0.10376805067062378, -0.6839043065218317, 0.17527957218034892, 0.1369969158109684, 1.2794417388359591, 0.08795726095760302, 0.08041194675598475, 1731620062.1259036, 
0.5323395133018494, 0.6465755701065063, 0.07192012053484609, 0.34075959792144883, 0.3196491083520485, 1.0660426981268163, 0.09330106952288567, 0.10139424841259409, 1731620062.215744, 
-0.005986511707305908, 0.393759548664093, 0.023019497976751728, 0.3036675235670977, 0.2867982384795902, 1.0588193469281297, 0.0967882255060724, 0.13205601404134407, 1731620062.308587, 
0.07794535160064697, 0.5630375146865845, 0.057969153859063406, 0.3668023367179615, 0.3421736639712546, 1.0719771137873892, 0.0970719739291568, 0.16239401338761233, 1731620062.4254289, 
-0.4466410279273987, -0.25358855724334717, -0.2590755174693844, 0.06572739348809371, 0.0671522955347355, 0.9787810374121203, 0.0943745889857696, 0.1876989476167951, 1731620062.5164695, 
0.4910905361175537, 0.21727591753005981, 0.2064974229626007, 0.16168175694297593, 0.164132136397395, 0.9850706905533343, 0.09239905655974058, 0.19783452287425654, 1731620062.6053553, 
-0.2547004818916321, -0.18648338317871094, -0.08078856518817457, 0.052213463767253644, 0.053518848088382726, 0.9756088860699443, 0.08871423548193468, 0.20935057573792534, 1731620062.725278, 
0.5904018878936768, 0.08679509162902832, 0.33514816560444793, 0.12577329284301192, 0.1230930628924968, 1.0217740129909343, 0.08585650928916735, 0.2161711295290713, 1731620062.8141773, 
-0.02439481019973755, 0.10733193159103394, 0.11315646228894866, 0.15924176758344366, 0.15748829490393698, 1.0111339873263359, 0.0798240343849428, 0.22736216917247087, 1731620062.9050474, 
-0.08732861280441284, -0.3084573745727539, -0.013664569365505558, 0.01110271746840131, 0.01165662540473178, 0.9524812784920049, 0.0738287348379974, 0.23587269422118906, 1731620063.0265496, 
-0.05185818672180176, -0.050508081912994385, -0.03604020256098156, 0.07231788785371308, 0.0725797248612239, 0.9963924221535497, 0.07175209624528912, 0.2384497809717441, 1731620063.1150105, 
0.48210227489471436, 0.30935293436050415, 0.28688365658192805, 0.22894905835539817, 0.22575679529576942, 1.014140274517303, 0.06288724766354502, 0.24735912370552873, 1731620063.2045069, 
0.13746106624603271, 0.18403077125549316, 0.1940998655890911, 0.22982566176932803, 0.22726553283825138, 1.0112649238936673, 0.0459171924508541, 0.2609242528683225, 1731620063.2931118, 
-0.014257073402404785, 0.39976102113723755, 0.06660891071365438, 0.31279929333378276, 0.3072508801356959, 1.0180582499735604, 0.02489030578066066, 0.27463931540814857, 1731620063.4142292, 
-0.10044246912002563, -0.02401578426361084, -0.039160356976644634, 0.17364865896876808, 0.17807985972387694, 0.9751167775964127, 0.001558888599053251, 0.2864326891599132, 1731620063.5137415, 
-0.03889274597167969, 0.41379570960998535, -0.03659237169136372, 0.297388729363187, 0.2991302120659507, 0.9941781784904438, -0.01911011809072726, 0.29469028242040285, 1731620063.636922, 
0.16082727909088135, 1.0106546878814697, 0.0901644383678975, 0.5927031818725523, 0.5482411292728249, 1.0810994473521185, -0.05625931745889582, 0.305411563460013, 1731620063.7167003, 
-0.2842406630516052, 0.286515474319458, -0.14480419783902382, 0.3730323421785703, 0.36016724030518504, 1.0357198002308152, -0.10371667883459325, 0.3134440754864232, 1731620063.8032045, 
0.030735492706298828, 0.02882009744644165, -0.03877674725369258, 0.22001626752593378, 0.2255316342573047, 0.9755450416100895, -0.1357044600442224, 0.3154150776269083, 1731620063.924753, 
-0.09501487016677856, 0.6257326602935791, -0.06988877645458887, 0.4174129624852088, 0.4084356938991346, 1.0219796377255197, -0.16472788796576968, 0.31459735396487604, 1731620064.0128844, 
