x, y, th, ts, 
3.3155431747436523, 2.924349546432495, 0.761579763374192, 1732831058902425215, 
3.3155431747436523, 2.924349546432495, 0.7615797721883689, 1732831058952345476, 
3.3155431747436523, 2.924349546432495, 0.7615794922980499, 1732831059000444654, 
3.3155431747436523, 2.924349546432495, 0.7615793838573949, 1732831059050563290, 
3.3155431747436523, 2.924349546432495, 0.7615793345830415, 1732831059112585618, 
3.3155431747436523, 2.924349546432495, 0.7615796197690751, 1732831059142280725, 
3.3155431747436523, 2.924349546432495, 0.7615793227752078, 1732831059192037869, 
3.3155431747436523, 2.924349546432495, 0.7615792999431735, 1732831059252375381, 
3.3155431747436523, 2.924349546432495, 0.7615793195762524, 1732831059302447550, 
3.3155431747436523, 2.924349546432495, 0.7615793590369379, 1732831059352390424, 
3.3155431747436523, 2.924349546432495, 0.7615793807690651, 1732831059400440958, 
3.3155431747436523, 2.924349546432495, 0.7615793212772727, 1732831059450491649, 
3.3155431747436523, 2.924349546432495, 0.7615793702875362, 1732831059542133431, 
3.3155431747436523, 2.924349546432495, 0.7615793978358826, 1732831059652375445, 
3.3155431747436523, 2.924349546432495, 0.7615794072561456, 1732831059752384690, 
3.3155431747436523, 2.924349546432495, 0.7615793155772295, 1732831059850363419, 
3.3155431747436523, 2.924349546432495, 0.7615793079651966, 1732831059942016318, 
3.3155431747436523, 2.924349546432495, 0.761579346384768, 1732831060052585493, 
3.3155431747436523, 2.924349546432495, 0.761579305560844, 1732831060152387800, 
3.3155431747436523, 2.924349546432495, 0.7615792735800337, 1732831060250504907, 
3.3155431747436523, 2.924349546432495, 0.7615792860887637, 1732831060342575154, 
3.3155431747436523, 2.924349546432495, 0.761579273621255, 1732831060452471225, 
3.3155431747436523, 2.924349546432495, 0.7615792710284107, 1732831060552365968, 
3.3155431747436523, 2.924349546432495, 0.7615792269539468, 1732831060650536133, 
3.3155431747436523, 2.924349546432495, 0.7615792742146098, 1732831060742288608, 
3.3155431747436523, 2.924349546432495, 0.7615794400601885, 1732831060852391184, 
3.3155431747436523, 2.924349546432495, 0.7615795151283331, 1732831060952362808, 
3.3155431747436523, 2.924349546432495, 0.7615793389937926, 1732831061050564795, 
3.3155431747436523, 2.924349546432495, 0.7615793128220296, 1732831061142312304, 
3.3155431747436523, 2.924349546432495, 0.7615794510225312, 1732831061252584954, 
3.3155431747436523, 2.924349546432495, 0.7615794896489859, 1732831061353379675, 
3.3155431747436523, 2.924349546432495, 0.7615794215872139, 1732831061450381209, 
3.3155431747436523, 2.924349546432495, 0.7615793224595538, 1732831061542614748, 
3.3155431747436523, 2.924349546432495, 0.7615792245284917, 1732831061652373249, 
3.3155431747436523, 2.924349546432495, 0.7615793110003343, 1732831061752368285, 
3.3155431747436523, 2.924349546432495, 0.7615793217716145, 1732831061850415906, 
3.3155431747436523, 2.924349546432495, 0.7615792619397043, 1732831061942534113, 
3.3155431747436523, 2.924349546432495, 0.761579081863532, 1732831062052415244, 
3.3155431747436523, 2.924349546432495, 0.7615790921817174, 1732831062152404764, 
3.3155431747436523, 2.924349546432495, 0.7615791294820137, 1732831062250386043, 
3.3155431747436523, 2.924349546432495, 0.7615792929957832, 1732831062342700469, 
3.3155431747436523, 2.924349546432495, 0.7615793340152934, 1732831062452530325, 
3.3155431747436523, 2.924349546432495, 0.761579296600125, 1732831062552373690, 
3.3155431747436523, 2.924349546432495, 0.7615796488421285, 1732831062650410584, 
3.3155431747436523, 2.924349546432495, 0.7615797411573377, 1732831062692026515, 
3.3155431747436523, 2.924349546432495, 0.7615793134937554, 1732831063000468048, 
3.3155431747436523, 2.924349546432495, 0.7615793288502105, 1732831063050422870, 
3.3155431747436523, 2.924349546432495, 0.7615793330985688, 1732831063142778349, 
3.3155431747436523, 2.924349546432495, 0.7615793055545087, 1732831063253687640, 
3.3155431747436523, 2.924349546432495, 0.761579334053128, 1732831063352382190, 
3.3155431747436523, 2.924349546432495, 0.7615792855443668, 1732831063450422273, 
3.3155431747436523, 2.924349546432495, 0.7615793019543494, 1732831063542108359, 
3.3154265880584717, 2.9243452548980713, 0.7560301367414491, 1732831063652620451, 
3.3174619674682617, 2.9241585731506348, 0.6744590953776579, 1732831063752410668, 
3.320359706878662, 2.9256269931793213, 0.532017071431071, 1732831063850404316, 
3.3230881690979004, 2.926595687866211, 0.3471822812985983, 1732831063943730369, 
3.3253958225250244, 2.9257771968841553, 0.1314626548013925, 1732831064052476699, 
3.3273701667785645, 2.924839973449707, -0.05747863530568945, 1732831064152390315, 
3.3285951614379883, 2.923133373260498, -0.24623609781497766, 1732831064250457487, 
3.32966685295105, 2.9211437702178955, -0.4224043884298225, 1732831064342781093, 
3.330979347229004, 2.919111967086792, -0.6327593054156485, 1732831064453034948, 
3.333623170852661, 2.915386438369751, -0.8232960810989528, 1732831064552525159, 
3.3362510204315186, 2.9114022254943848, -1.0125613110100529, 1732831064650499158, 
3.339879274368286, 2.904263734817505, -1.2220720531660065, 1732831064760219129, 
3.341578483581543, 2.898087739944458, -1.3985482849744124, 1732831064852658303, 
3.3428735733032227, 2.8895809650421143, -1.5897012385678477, 1732831064953400874, 
3.3421199321746826, 2.8799734115600586, -1.7642011383280196, 1732831065050430592, 
3.34004282951355, 2.8712871074676514, -1.8976139090436037, 1732831065143057789, 
3.336045980453491, 2.862060308456421, -2.0278937296887536, 1732831065252514203, 
3.3310353755950928, 2.854032516479492, -2.129644980615952, 1732831065352403318, 
3.325483798980713, 2.8467328548431396, -2.213767933323098, 1732831065450442834, 
3.3201165199279785, 2.840608596801758, -2.282976110699978, 1732831065542358848, 
3.31321382522583, 2.8328418731689453, -2.3384799368888354, 1732831065653559404, 
3.306056022644043, 2.825594186782837, -2.3751244800086946, 1732831065752431580, 
3.298945426940918, 2.819020986557007, -2.4079872286429884, 1732831065850407493, 
3.2921314239501953, 2.8128445148468018, -2.435867611278266, 1732831065942181939, 
3.283849000930786, 2.806049346923828, -2.463877763506154, 1732831066053680618, 
3.2762138843536377, 2.8001725673675537, -2.485948063902456, 1732831066153407456, 
3.2685391902923584, 2.794557809829712, -2.507306102779934, 1732831066250405967, 
3.2609035968780518, 2.789165735244751, -2.529035248394361, 1732831066342860680, 
3.251993179321289, 2.7830638885498047, -2.555191552947008, 1732831066453417330, 
3.2432034015655518, 2.77750825881958, -2.580300897133938, 1732831066553398074, 
3.2351887226104736, 2.7727572917938232, -2.600637671390425, 1732831066650420477, 
3.2275495529174805, 2.767580986022949, -2.5928177655016835, 1732831066742935621, 
3.2181148529052734, 2.76184344291687, -2.58749530100745, 1732831066853431349, 
3.209491014480591, 2.7567737102508545, -2.5950223477615704, 1732831066953442681, 
3.2012510299682617, 2.751887321472168, -2.5990023269648574, 1732831067050416172, 
3.193554639816284, 2.7472121715545654, -2.5991183037529892, 1732831067142289981, 
3.1839444637298584, 2.741525650024414, -2.5970092925912844, 1732831067253438474, 
3.1750059127807617, 2.736100435256958, -2.584957756337871, 1732831067353545487, 
3.167466402053833, 2.730684280395508, -2.525312437453695, 1732831067450416598, 
3.159851551055908, 2.725280523300171, -2.4773287169186773, 1732831067544520842, 
3.151348352432251, 2.7186458110809326, -2.4547968242581217, 1732831067653853078, 
3.1438591480255127, 2.711984872817993, -2.423182229303799, 1732831067753424138, 
3.136831283569336, 2.705256462097168, -2.3942543962437517, 1732831067850422826, 
3.129984140396118, 2.6989896297454834, -2.3644027734592674, 1732831067943536138, 
3.1224262714385986, 2.6909070014953613, -2.3237273298304055, 1732831068053442053, 
3.1156654357910156, 2.683414936065674, -2.2709059690656623, 1732831068153424105, 
3.109600782394409, 2.676119327545166, -2.2245264799643967, 1732831068250425920, 
3.1042494773864746, 2.6686928272247314, -2.185749150384848, 1732831068343847772, 
3.0982515811920166, 2.659630060195923, -2.1442174051580287, 1732831068453518139, 
3.09329891204834, 2.6514363288879395, -2.1058377468997, 1732831068553404565, 
3.088426351547241, 2.642871379852295, -2.0726676252035, 1732831068650433049, 
3.0841734409332275, 2.634615182876587, -2.0383845012739696, 1732831068743783608, 
3.0792481899261475, 2.6243815422058105, -1.9847450860266196, 1732831068853800999, 
3.075495719909668, 2.6153042316436768, -1.9322755683635195, 1732831068953431729, 
3.072303056716919, 2.6063644886016846, -1.8921878985521288, 1732831069050475343, 
3.0697460174560547, 2.5974442958831787, -1.85492569128204, 1732831069143698386, 
3.0668492317199707, 2.5867507457733154, -1.8000212590958482, 1732831069253782788, 
3.0648117065429688, 2.5769970417022705, -1.7534446558261085, 1732831069353486621, 
3.0634207725524902, 2.5676259994506836, -1.7157570508676856, 1732831069450450419, 
3.06191086769104, 2.558112144470215, -1.6855415620616396, 1732831069543444246, 
3.0609965324401855, 2.5473825931549072, -1.65515792404754, 1732831069653602468, 
3.060582160949707, 2.5373706817626953, -1.6279361006289972, 1732831069753466216, 
3.0600314140319824, 2.527348279953003, -1.6013847575444797, 1732831069850439022, 
3.0601885318756104, 2.5209922790527344, -1.5865649924161338, 1732831069913784251, 
3.0602540969848633, 2.5073797702789307, -1.571666830341825, 1732831070053666084, 
3.0603785514831543, 2.4974613189697266, -1.5573993962990795, 1732831070153472353, 
3.060788154602051, 2.4874470233917236, -1.54495028697289, 1732831070250442280, 
3.061401605606079, 2.4780972003936768, -1.5384534247042596, 1732831070342998974, 
3.0617334842681885, 2.4687612056732178, -1.5377521688084856, 1732831070440664149, 
3.062098264694214, 2.457740306854248, -1.5358629761047549, 1732831070553477200, 
3.0624032020568848, 2.447965145111084, -1.5310726791108544, 1732831070650445478, 
3.0626864433288574, 2.4385225772857666, -1.5206841151772357, 1732831070744314915, 
3.064267635345459, 2.427701234817505, -1.454867011175178, 1732831070853744175, 
3.065382719039917, 2.4181888103485107, -1.4050904783620737, 1732831070953449692, 
3.067211866378784, 2.408456325531006, -1.3586593275278689, 1732831071050481772, 
3.0694706439971924, 2.3995230197906494, -1.3080301941596342, 1732831071143662095, 
3.072364091873169, 2.388629198074341, -1.2552554163647378, 1732831071253549240, 
3.0758841037750244, 2.379185199737549, -1.2040357862618292, 1732831071353478613, 
3.079479932785034, 2.370344638824463, -1.156347649008703, 1732831071450454835, 
3.083466053009033, 2.361750841140747, -1.1120473780672022, 1732831071543158212, 
3.0885469913482666, 2.3521907329559326, -1.057551643036013, 1732831071653954786, 
3.09352707862854, 2.343554973602295, -1.008425487794511, 1732831071753499296, 
3.0989468097686768, 2.335301160812378, -0.9590909098181056, 1732831071850457080, 
3.104416847229004, 2.3278794288635254, -0.9173060323718706, 1732831071943835547, 
3.1113574504852295, 2.3193790912628174, -0.8794211873584135, 1732831072053693992, 
3.1178958415985107, 2.311723470687866, -0.8462188652086917, 1732831072153491521, 
3.124542713165283, 2.3044981956481934, -0.8181200750646592, 1732831072250460557, 
3.1310527324676514, 2.2975399494171143, -0.7970989092465613, 1732831072343817138, 
3.1390106678009033, 2.2899229526519775, -0.7822934750533594, 1732831072453787579, 
3.1459333896636963, 2.2833034992218018, -0.7749538899670627, 1732831072553490890, 
3.1532652378082275, 2.276472330093384, -0.7637945653347946, 1732831072650466548, 
3.1600704193115234, 2.2700586318969727, -0.7573939648149083, 1732831072743814239, 
3.168095827102661, 2.262577533721924, -0.7519610208680128, 1732831072853142783, 
3.17547345161438, 2.2560455799102783, -0.7466218327215633, 1732831072953466630, 
3.178920269012451, 2.252707004547119, -0.7427197650546697, 1732831073000550695, 
3.185887336730957, 2.246431350708008, -0.7434608326488513, 1732831073093023313, 
3.1972265243530273, 2.2358319759368896, -0.7465791063822672, 1732831073253034311, 
3.20453143119812, 2.229163885116577, -0.7446501472881886, 1732831073354491154, 
3.21183180809021, 2.222517728805542, -0.7423560655229551, 1732831073450585099, 
3.219681978225708, 2.215130567550659, -0.7414403241316794, 1732831073560869617, 
3.225680351257324, 2.209632158279419, -0.7403693592593991, 1732831073640281000, 
3.233985424041748, 2.202181577682495, -0.7392565291400683, 1732831073753502088, 
3.2374086380004883, 2.199031352996826, -0.7358743526138474, 1732831073800569791, 
3.2480051517486572, 2.1896471977233887, -0.7351175244252055, 1732831073942965843, 
3.256129026412964, 2.182337760925293, -0.7357812888984117, 1732831074053180824, 
