e, e_dot, e_int, stamp, 
-3.12083524125878, -6.534937776099999e-08, -0.6241670466615445, 1732831063142778349, 
-3.1208352137147197, 7.765233937343889e-08, -0.6241670461322614, 1732831063253687640, 
-3.120835242213339, -3.1818636614389106e-09, -0.6241670464791226, 1732831063352382190, 
-3.120835193704578, 6.670047181245309e-08, -0.6241670433088425, 1732831063450422273, 
-3.1208352101145604, 1.0699592915367855e-07, -0.6241670430688319, 1732831063542108359, 
-3.114998891944884, 0.019454339198980247, -0.6237779530509349, 1732831063652620451, 
-3.0390885771757614, 0.2724887764626634, -0.6183281786156803, 1732831063752410668, 
-2.900162691226491, 0.7161206690613101, -0.6036166773564757, 1732831063850404316, 
-2.7196193846322094, 1.0648973084785067, -0.5772580435356308, 1732831063943730369, 
-2.5116288048208237, 1.2951129546855578, -0.5420940587119683, 1732831064052476699, 
-2.3298591324595885, 1.299200840575403, -0.5040738214608415, 1732831064152390315, 
-2.148427554787579, 1.2106708334441496, -0.4659943661378661, 1732831064250457487, 
-1.9799712948622588, 1.1662927919910993, -0.43055053214062844, 1732831064342781093, 
-1.778036831142424, 1.2346357454838497, -0.3937623787194841, 1732831064453034948, 
-1.6035476783736384, 1.2547453882954012, -0.35743705362522143, 1732831064552525159, 
-1.4310459946484497, 1.1566361216465808, -0.32084203361096747, 1732831064650499158, 
-1.249343303437394, 1.1806812497874815, -0.2855957984306321, 1732831064760219129, 
-1.0940668050445872, 1.1232639653462084, -0.2516304068753621, 1732831064852658303, 
-0.9304973722562313, 1.0628197706038756, -0.21826049871588082, 1732831064953400874, 
-0.7835105447586153, 1.035187534286573, -0.1872049814706289, 1732831065050430592, 
-0.6731848908712617, 0.8577082712832321, -0.1591461871924072, 1732831065143057789, 
-0.5650409811159083, 0.7282318788090233, -0.13478242778305236, 1732831065252514203, 
-0.4805966386718157, 0.64196084066482, -0.11458816737726571, 1732831065352403318, 
-0.4112006006700035, 0.5128012681530159, -0.09712254803051516, 1732831065450442834, 
-0.35368669679575104, 0.4230331395868821, -0.08303226240917135, 1732831065542358848, 
-0.3139838105800843, 0.32405596696639744, -0.07192474053638925, 1732831065653559404, 
-0.2918475550759432, 0.20613047239935955, -0.06396787083011857, 1732831065752431580, 
-0.27197936139290135, 0.14001483062394313, -0.05852071513659526, 1732831065850407493, 
-0.25716007129113416, 0.11562494594936339, -0.05473246585066525, 1732831065942181939, 
-0.14510255637175185, 0.4229226834038317, -0.04494946593705249, 1732831066053680618, 
-0.1280003218841701, 0.43053249802321353, -0.035350863303137074, 1732831066153407456, 
-0.1109478830547026, 0.11384891105683081, -0.025603384087374968, 1732831066250405967, 
-0.093103472087674, 0.116322832654987, -0.022136778468436445, 1732831066342860680, 
-0.07112489188731574, 0.13274330389128952, -0.01834508313531282, 1732831066453417330, 
-0.048545598953850355, 0.14852624377941215, -0.014184930861922672, 1732831066553398074, 
-0.02930789010888768, 0.13939000592809356, -0.009931892063336918, 1732831066650420477, 
0.16906612219575212, 0.7253724038320083, 0.006080842208867606, 1732831066742935621, 
0.17324528791020644, 0.6751772600636471, 0.02086690133313806, 1732831066853431349, 
0.19110224453487312, 0.07345374113040333, 0.03556091030938878, 1732831066953442681, 
0.20583421672462165, 0.1086297627147174, 0.038012116611313415, 1732831067050416172, 
0.21658711983687517, 0.08494958434000684, 0.04090157207309133, 1732831067142289981, 
0.2300873455306638, 0.08084376268680711, 0.04350057880614404, 1732831067253438474, 
0.23394791681667648, 0.05786932326600436, 0.045374825478947695, 1732831067353545487, 
0.38037591681257243, 0.5009619042730288, 0.056294078610660846, 1732831067450416598, 
