e, e_dot, e_int, stamp, 
1.4141527980972093, -4.711811374550715e-05, 0.05230009579128028, 1731623085417419351, 
1.4141591013425108, -2.6107296073885067e-05, 0.09459222566035509, 1731623085447325612, 
1.414187876867969, 0.00011692923586566668, 0.08481626199626577, 1731623085477395497, 
1.4142718687315008, 0.0003758912966334016, 0.08715323540611947, 1731623085508952573, 
1.415679061316946, 0.004970614829923707, 0.08850979594202507, 1731623085539959282, 
1.4197332306461532, 0.018204539715508023, 0.16717385594638923, 1731623085626966418, 
1.429866250733721, 0.047290631389249604, 0.2954176007434354, 1731623085747742383, 
1.4381585655510962, 0.06141778301647675, 0.3138745555481151, 1731623085846573881, 
1.4381585655510962, 0.02764104939125082, 0.14186218476318307, 1731623085846573881, 
1.4503259642226618, 0.040557995571885254, 0.12979748288071744, 1731623085936572626, 
1.4626722676904678, 0.0817123404645718, 0.3041017814740055, 1731623086056243490, 
1.4744997060631952, 0.08057913946844482, 0.3103353502369837, 1731623086148767837, 
1.483172676053945, 0.06833469454492407, 0.2647531037720891, 1731623086235926156, 
1.4891043648262445, 0.048682195876830946, 0.26087565407549296, 1731623086324766545, 
1.4931268000147715, 0.033180413202755034, 0.3271786643506383, 1731623086455735165, 
1.4914063366734418, 0.0076732394906575685, 0.33461746469785286, 1731623086549159423, 
1.4892992027437912, -0.012758657569934181, 0.29887494506884943, 1731623086656150551, 
1.4825379083513566, -0.029561427740284103, 0.291645967103053, 1731623086745191280, 
1.476346735883114, -0.04317488953559101, 0.2673325960982735, 1731623086836448357, 
1.4683435538325942, -0.047314515062541286, 0.2986131816934212, 1731623086947539003, 
1.4540209169049227, -0.07441939659397064, 0.30612178020356917, 1731623087045228906, 
1.4290195942980006, -0.13107986511531186, 0.27131882929615714, 1731623087134595920, 
1.4003293578823648, -0.17897186340852653, 0.2987999735388214, 1731623087254503367, 
1.375164423835213, -0.17951723487595883, 0.29388152179456717, 1731623087344285957, 
1.3579618575204704, -0.14122500120631468, 0.23377350278558318, 1731623087424172663, 
1.345949255731197, -0.09738389368005344, 0.23077522000586562, 1731623087514012076, 
1.32863562779969, -0.09775409906926787, 0.24260719405057904, 1731623087604659494, 
1.3016387507363938, -0.14770168331601052, 0.29100397446951065, 1731623087733570130, 
1.2762708312718682, -0.17454932175940593, 0.29793676839192856, 1731623087833457641, 
1.249797114751569, -0.17280545328274943, 0.243935473512026, 1731623087924756780, 
